NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
18875,GPHIN05564,GPHIN,5564,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The UK aims to be delivering at least 100,000 coronavirus tests per day by the end of this month, British officials said on 8 April, , saying that a partnership with private companies would help them reach this goal.  A new lab, set-up by the Cambridge University and pharmaceutical companies AstraZeneca and GlaxoSmithKline, would aim to conduct 30,000 tests per day in May.",,,,Media,https://www.dw.com/en/coronavirus-latest-swiss-look-to-easing-lockdown/a-53054837,,2020-04-08,,2020-04-08,9261
23889,OxCGRT1851,OxCGRT,OXCGRT006432,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",1,,,https://archive.vn/VnrbU,Required,,,,,,2020-03-23,,,9261
18913,GPHIN05587,GPHIN,5587,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,The NHS has launched a mental health hotline to offer support to hundreds of thousands of frontline health workers tackling the coronavirus outbreak. Anyone needing help with the pressures they are facing will be able to call or text a free number staffed by an army of specially trained volunteers.,,,,Media,https://www.youtube.com/watch?v=lY9XlMDYvlw,,2020-04-08,,2020-04-08,9261
11362,GPHIN00305,GPHIN,305,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"On 3 February, the Government of United Kingdom stressed that  the risk to individuals in the UK has not changed, after the confirmation of 2 cases of 2019-nCoV in the country. In addition to the travellers from Wuhan and Hubei Province, travellers from elsewhere in China are also urged to stay indoors and avoid contact with other people as you would have the flu and call NHS 111 to inform them of your recent travel to the country, if they have flu-like symptoms. As of 3 February, a total of 326 UK tests have concluded, of which 324 were confirmed negative and 2 positive.",,,,Official,https://www.gov.uk/guidance/wuhan-novel-coronavirus-information-for-the-public#advice-for-travellers-from-china,,2020-02-03,,2020-02-03,9261
14145,GPHIN02275,GPHIN,2275,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The British government has agreed to a UK-wide action plan to tackle the spread of coronavirus, the Prime Minister said after emergency Cobra committee meeting of ministers on 2 March. The proposals will be published in full on 3 March. Government officials indicated that emergency legislation to deal with any further outbreak may not be passed until the end of March.",,,,Media,https://www.ft.com/content/60f9e2ec-dd39-31cc-86d9-1adaa4dde1f8,,2020-03-02,,2020-03-02,9261
23881,OxCGRT1843,OxCGRT,OXCGRT006426,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,E3 - fiscal measures,8.3,Other measures,,Financial packages,,4.20453E+11,,"https://web.archive.org/web/20200317183110/https://www.gov.uk/government/news/chancellor-announces-additional-support-to-protect-businesses  [""This includes unlimited loans and guarantees to support firms and help them manage cashflows through this period. The Chancellor will make available an initial £330 billion of guarantees... Providing £20 billion of business rates support and grant funding""]  https://web.archive.org/web/20200317174307/https://www.bbc.co.uk/news/business-51935467    £350 bn = $420452571128.04 [https://www.x-rates.com/historical/?from=GBP&amount=350000000000&date=2020-03-17]",,,,,,,2020-03-17,,,9261
10963,GPHIN00016,GPHIN,16,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"According to Public Health England, as of Tuesday 28 January 2020, there are currently no confirmed cases in the UK or of UK citizens abroad, and the risk to the public remains low. The Foreign and Commonwealth Office (FCO) are advising against all but essential travel to the Hubei Province. Anyone travelling to China should remain vigilant and check the latest travel advice on GOV.UK. PHE urges those who return from Wuhan in the last 14 days to stay indoors and avoid contact with other people as you would with other flu viruses and call NHS 111 to inform about the travel history",,,,Official,https://www.gov.uk/government/news/wuhan-novel-coronavirus-and-avian-flu-advice-for-travel-to-china,,2020-01-29,,2020-01-29,9261
12746,GPHIN01333,GPHIN,1333,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The British Department of Health has said Britons returning home from the Diamond Princess cruise ship that has had more than 600 cases of novel coronavirus will be quarantined at the same NHS facility that housed people flown back to the UK from Wuhan. They will be kept in this location for the 14-day quarantine period, with around-the-clock support from medical staff at all times.",,,,Media,https://www.theguardian.com/world/live/2020/feb/19/coronavirus-outbreak-updates-coronavirus-live-updates-hubei-deaths-china-wuhan-outbreak-japan-diamond-princess-china-business-death-toll-latest-news,,2020-02-19,,2020-02-19,9261
11177,GPHIN00179,GPHIN,179,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The 83 Britons who returned to the UK from Wuhan on Friday morning (31 January) have arrived at a facility on the Wirral. The convoy travelled from RAF Brize Norton in Oxfordshire to Arrowe Park Hospital, where the Britons will be quarantined for 14 days in NHS staff accommodation.",,,,Media,https://www.theguardian.com/world/live/2020/jan/31/coronavirus-live-updates-china-wuhan-death-toll-who-global-health-emergency-latest-news,,2020-01-31,,2020-01-31,9261
13710,GPHIN01937,GPHIN,1937,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Britain has started random tests for coronavirus on flu patients to have an early warning system in place in case the outbreak becomes more widespread, a senior health official said.
In Britain, random tests for the virus will be carried out at 11 hospitals and 100 general medical offices on people who have flu symptoms including a cough, plus shortness of breath and a fever.",,,,Media,https://www.aljazeera.com/news/2020/02/china-coronavirus-outbreak-latest-updates-200226003835539.html,,2020-02-26,,2020-02-26,9261
30911,CSHVienna_3270,CSHVienna,3271,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,other,United Kingdom,Social distancing,Return operation of nationals living in regions at risk,Hubei,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,". ""On Friday [31 January], 83 UK citizens were repatriated on a flight out of Wuhan arranged by the UK government. Another 11 Britons joined them on Sunday on a French flight"" (BBC article, 4 February).",,,,,https://www.bbc.com/news/uk-51374056,,2020-01-31,,2020-01-31,9261
20268,GPHIN06310,GPHIN,6310,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"Scientists at the University of Oxford say they should have at least a million doses of a coronavirus vaccine, called ""ChAdOx1 nCoV-19,""  by September 2020, even before trials prove whether the shot is effective. The Oxford scientists on 17 April said that they were recruiting volunteers for early stage — Phase 1 — human trials of their shot, and large-scale production capacity was being put in place ""at risk.""  The team plans to start safety and then mid-stage efficacy trials of the potential COVID-19 vaccine in adults aged between 18 and 55 within weeks. They then plan to expand the trial group to older ages later, and hope to run a final phase trial with around 5,000 volunteers in the late summer.",,,,Media,https://www.cbc.ca/news/health/uk-coronavirus-vaccine-1.5535644,,2020-04-17,,2020-04-17,9261
18454,GPHIN05353,GPHIN,5353,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Public health experts from Oxford University and Public Health England have said that none of the antibody tests they had evaluated were good enough for public use. The PM's official spokesman has also raised accuracy concerns, saying refunds will be seeked from companies that cannot improve the failed antibody tests ordered by the Government. The tests are considered to be crucial to ending Britain's nationwide lockdown because they will give authorities a clear picture of how many people have caught the virus already and shaken it off.  
The US last week launched its first antibody test after a firm in North Carolina got approval from FDA. It is claimed to be 93.8 per cent accurate.",,,,Media,https://www.dailymail.co.uk/news/article-8190949/None-UKs-coronavirus-antibody-tests-good-use.html,,2020-04-07,,2020-04-07,9261
10854,CDC_ITF_1769,CDC_ITF,CDC-ITF-GB-00003,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,Movement restrictions,Mandatory lockdown,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,Additional measures were announced on 23 March evening by Boris Johnson: these include the lockdown of the country effective immediately with all movements to be strictly restricted. People in Britain will only be allowed to leave their homes to shop for basic goods to exercise once a day to receive care or help a vulnerable person and to travel to essential work. The police will be given the power to enforce strict new government rules about when people can leave their homes,,Impose,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,2020-03-23,,2020-03-20,9261
19853,GPHIN06043,GPHIN,6043,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"Northern Ireland will keep coronavirus restrictions in place for another three weeks, First Minister said, keeping the British-run region in line with similar measures in neighbouring Ireland due to run until 5 May.",,,,Media,https://www.aljazeera.com/news/2020/04/trump-cuts-funding-coronavirus-pandemic-live-updates-200414231400449.html,,2020-04-15,,2020-04-15,9261
15266,GPHIN03193,GPHIN,3193,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"The Government of UK on 10 March issued guidance for employers and businesses in providing advice to staff on: the novel coronavirus, COVID-19; how to help prevent spread of all respiratory infections including COVID-19; what to do if someone with suspected or confirmed to have COVID-19 has been in a workplace setting; what advice to give to individuals who have travelled to specific areas, as outlined by the Chief Medical Officer (full list is available here); advice for the certification of absence from work resulting from Covid-19.",,,,Official,https://www.gov.uk/government/publications/guidance-to-employers-and-businesses-about-covid-19/guidance-for-employers-and-businesses-on-covid-19,,2020-03-10,,2020-03-10,9261
20053,GPHIN06187,GPHIN,6187,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"The UK's lockdown will remain in place for a further three weeks, the British government announced on 16 April.  The current measures have been in place since 23 March, and include the closure of schools, pubs, restaurants and most shops. Exercising once a day is still permitted. Medical officials say the outbreak in the UK is nearing its peak but it's too early to loosen the restrictions.",,,,Media,https://www.dw.com/en/coronavirus-latest-europe-still-in-eye-of-storm-as-global-cases-surpass-2-million/a-53142051,,2020-04-16,,2020-04-16,9261
16033,GPHIN03800,GPHIN,3800,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Guidance: COVID-19: guidance for employees, employers and businesses
how to help prevent spread of all respiratory infections including COVID-19; what to do if someone in the workplace becomes ill; advice on sick pay and certification of absence from work resulting from COVID-19; business support measures on rate relief and loans; If you would like to receive updates on the government’s response to COVID-19 you can sign up for email alerts.
A new Coronavirus Business Interruption Loan Scheme, delivered by the British Business Bank, will enable businesses to apply for a loan of up to £5 million. For businesses with fewer than 250 employees, the cost of providing 14 days of Statutory Sick Pay per employee will be refunded by the government in full. This will provide 2 million businesses with up to £2 billion to cover the costs of large-scale sick leave. A dedicated helpline has been set up to help businesses and self-employed individuals in financial distress and with outstanding tax liabilities receive support with their tax affairs. A £25,000 grant will also be provided to retail, hospitality and leisure businesses operating from smaller premises, with a rateable value between £15,000 and £51,000.",,,,Official,https://www.gov.uk/government/publications/guidance-to-employers-and-businesses-about-covid-19,,2020-03-18,,2020-03-18,9261
20261,GPHIN06305,GPHIN,6305,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"The UK government has announced a new vaccines taskforce to help the development of a vaccine for Covid-19 and ensure its rapid production and rollout if one arrives.
The government has already announced £250m in funding towards worldwide efforts to develop a vaccine, with £10.5m allocated to six projects in March. On 17 April, another £14m was allocated to 21 new projects, based on both vaccines and treatments. Among them, a £3.2m grant will go to a study called Virus Watch, conducted by University College London, that will test 10,000 participants every time they report any symptoms that could be linked to Covid-19 and trace participants’ movements using mobile apps.",,,,Media,https://www.theguardian.com/world/2020/apr/17/new-uk-taskforce-to-help-develop-and-roll-out-coronavirus-vaccine#maincontent,,2020-04-17,,2020-04-17,9261
20269,GPHIN06310,GPHIN,6310,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Scientists at the University of Oxford say they should have at least a million doses of a coronavirus vaccine, called ""ChAdOx1 nCoV-19,""  by September 2020, even before trials prove whether the shot is effective. The Oxford scientists on 17 April said that they were recruiting volunteers for early stage — Phase 1 — human trials of their shot, and large-scale production capacity was being put in place ""at risk.""  The team plans to start safety and then mid-stage efficacy trials of the potential COVID-19 vaccine in adults aged between 18 and 55 within weeks. They then plan to expand the trial group to older ages later, and hope to run a final phase trial with around 5,000 volunteers in the late summer.",,,,Media,https://www.cbc.ca/news/health/uk-coronavirus-vaccine-1.5535644,,2020-04-17,,2020-04-17,9261
16178,GPHIN03895,GPHIN,3895,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"London's Tube network is closing dozens of stations and limiting its service from Thursday March 19, but the British government attempted to play down the prospect of an imminent coronavirus lockdown in London. Up to 40 stations across London were being closed on Thursday and the night tube service will be suspended at weekends, Transport for London announced.  The order comes as the city's mayor urged Londoners not to travel unless it is essential to do so. ""Londoners should be avoiding social interaction unless absolutely necessary, and that means they should be avoiding using the transport network unless absolutely necessary."" On Thursday morning, the government's communications team attempted to play down the prospect of a lockdown in the capital, a day after the prime Minister declined to rule out stricter measures for the city.",,,,Media,https://edition.cnn.com/2020/03/19/uk/london-underground-closures-coronavirus-gbr-intl-scli/index.html,,2020-03-19,,2020-03-19,9261
15829,GPHIN03642,GPHIN,3642,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,Prisons across the UK could be forced to release low-category inmates to control the spread of coronavirus across the British justice system.,,,,Media,,,2020-03-16,,2020-03-16,9261
20232,GPHIN06292,GPHIN,6292,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"The United Kingdom (UK) Government has organized 10 chartered flights to take around 2,500 stranded British travellers stranded in Pakistan back to the country.",,,,Media,https://www.urdupoint.com/en/miscellaneous/10-chartered-flights-to-take-2500-british-na-896398.html,,2020-04-17,,2020-04-17,9261
8647,ACAPS_8647,ACAPS,5658,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,The UK extends its lockdown for at least another 3 weeks.,Fines,Introduction / extension of measures,BBC,Media,https://www.bbc.com/news/uk-52313715,,2020-04-16,,2020-04-16,9261
15145,GPHIN03109,GPHIN,3109,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The strict new measures are set to be introduced within the next two weeks and could lead to millions being off work with minor colds and sniffles. Anyone with cold, flu or a fever symptoms is likely to be asked to stay at home in self-isolation in a sign of tighter measures set to be introduced to combatcoronavirus.",,,,Media,,,2020-03-09,,2020-03-09,9261
13756,GPHIN01962,GPHIN,1962,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,LAND SCREENING,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"A new surveillance system to detect cases of COVID-19 in England has been established by Public Health England (PHE) and the National Health Service (NHS) to strengthen existing systems and to prepare for and prevent wider transmission of the virus. This new surveillance strategy will enable PHE to identify early evidence of spread within England, if this occurs. Some NHS hospitals have been asked to take part, which would see them implementing the new surveillance at their intensive care units (ICU) and Severe Respiratory Failure (ECMO) Centres. Samples will be tested from patients with severe respiratory infections who do not meet the current case definition for COVID-19. Depending on the results, patients will be given the support they need and rapid public health actions will be taken.",,,,Official,https://www.gov.uk/government/news/new-surveillance-system-for-early-detection-of-covid-19,,2020-02-27,,2020-02-27,9261
13610,GPHIN01868,GPHIN,1868,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Britain has started random tests for coronavirus on flu patients to have an early warning system in place in case the outbreak becomes more widespread, a senior health official said. In Britain, random tests for the virus will be carried out at 11 hospitals and 100 general medical offices on people who have flu symptoms including a cough, plus shortness of breath and a fever.",,,,Media,https://www.aljazeera.com/news/2020/02/china-coronavirus-outbreak-latest-updates-200226003835539.html,,2020-02-26,,2020-02-26,9261
20897,GPHIN06700,GPHIN,6700,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"The UK government is under pressure over accusations it has failed to deliver personal protective equipment to all the medical and care staff who require it.  A total of 69 people who worked for Britain's National Health Service (NHS) have died of COVID-19, while the number of staff in care homes for the elderly who have died from the disease is not known, Foreign Minister said.",,,,Media,https://www.aljazeera.com/news/2020/04/warns-hunger-coronavirus-cases-top-25m-live-updates-200421233559829.html,,2020-04-22,,2020-04-22,9261
30900,CSHVienna_3259,CSHVienna,3260,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,other,Heathrow Airport,"Case identification, contact tracing and related measures",Airport health check,Check for symptoms,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,". UNCERTAIN. All direct flights from Wuhan (3 per week, to Heathrow only) to be met by health teams from 22 Jan, handing out leaflets and checking for symptoms. Very short-lived measure as Chinese gov stopped flights from Wuhan from 23 Jan. Quote from Independent article: ""The Department of Health said health officials -will check for visible symptoms of coronavirus and provide information about symptoms, and what to do if they become ill, to all passengers-."" Not clear what kind of screening was carried out: one passenger from Wuhan quoted in Independent article claims his temperature was not taken. ""In the latest update, the DHSC and Public Health England (PHE) said that, as of 3rd-February, a total of 326-UK tests had been carried out for suspected 2019-nCoV, of which 264 were confirmed negative, and two were positive. It said 1466 passengers and 95 crew had arrived in the UK on direct flights from Wuhan between 10th and 24th January. Of those, 162 of the passengers and 53 of the crew had already left the UK. Of the remainder, 866 were now outside of the incubation period. PHE said it was working to contact the remaining individuals.",,,,,https://www.bmj.com/content/368/bmj.m265 -- https://www.independent.co.uk/news/uk/home-news/china-coronavirus-uk-china-heathrow-wuhan-flight-screening-monitoring-a9298761.html,,2020-01-22,,2020-01-22,9261
19215,GPHIN05738,GPHIN,5738,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"A leading testing firm has said it can help Britain meet its target of 100,000 coronavirus tests a day by the end of the month. The US-based company Thermo Fisher Scientific is working with the government and NHS on plans to boost capacity . It produces antigen tests that show whether someone has Covid-19, based on a swab from the nose or throat.",,,,Media,https://www.thetimes.co.uk/article/us-company-will-help-uk-reach-100-000-coronavirus-testing-goal-xl9b8hphf,,2020-04-09,,2020-04-09,9261
14742,GPHIN02765,GPHIN,2765,EURO,United Kingdom Of Great Britain And Northern Ireland,GBR,826,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 5 March, the HSBC research center in London’s business hub Canary Wharf was evacuated after an employee was confirmed to have coronavirus. The bank is being deep cleaned. Colleagues on that floor, and others who came into contact with him, have been advised to work at home.",,,,Media,https://www.aa.com.tr/en/economy/hsbc-evacuates-london-research-center-over-coronavirus-/1756093,,2020-03-05,,2020-03-05,9261
