COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
China,1/31/2020,Media,, China's National Immigration Administration on 29 January answered questions concerning immigration and exit-entry service during the period of prevention and control on pneumonia caused by the novel coronavirus. Please follow the link for details.,,,,,,,,,,,,,,,,,,,http://www.ecns.cn/news/society/2020-02-01/detail-ifztewca0590715.shtml,
China,1/31/2020,Official,1006219470,"On 31 January, China official media reports that some foreign airlines have reduced or canceled flights because of the outbreak, leaving some passengers stranded overseas, said an official with the Civil Aviation Administration of China (ACCA). The ACCA will keep close contact with the National Health Commission, some relevant departments and airlines to arrange or charter flights to transport passengers in need back to China.

",,,,,,,,,,,,,,,,,,,http://www.china.org.cn/china/2020-01/31/content_75661647.htm,
China,1/31/2020,Official,1006219468,"On 31 January, Beijing subway authorities said they have launched temperature detection measures in all of the city's subway stations. Passengers will be tested by thermal imagers and handheld thermometers. Those with abnormal body temperatures will be sent to hospitals. Beijing will introduce more thermal imagers to increase efficiency and ensure the smooth flow of passengers. Cleaning and disinfection work has also been stepped up. Each carriage of the train is ordered to be disinfected every day. The entrances and exits, escalators, self-service machines, toilets and other public areas of subway stations are disinfected three times each day.",x,,,,,,,,,,,,,,,,,,http://www.china.org.cn/china/2020-01/31/content_75661609.htm,
China,1/31/2020,Official,1006219522,"On 1 February, China's central authorities approved further extending the Spring Festival holiday in the novel coronavirus hard-hit Hubei Province to curb the outbreak. A meeting of the leading group of the Communist Party of China Central Committee on the novel coronavirus prevention and control agreed that Hubei would extend the holiday to an ""appropriate extent."" People in Hubei whose workplaces are outside the province were also granted an extended holiday and were asked to stay put. The meeting was chaired by Premier Li Keqiang, who also heads the group. For regions where the number of new confirmed cases is rapidly increasing or where big risks exist, necessary measures such as postponing starting dates of business and school may also be adopted following due legal procedures, said a statement issued after the meeting.",,,,,,,,,,,,,,,,,,,http://www.china.org.cn/china/2020-02/01/content_75663447.htm,
China,1/31/2020,Official,,"On 31 January, the Organization Department of the Central Committee of the Communist Party of China (CPC) has allocated 108 million yuan (about US$15.57 million) to prevent and control the novel coronavirus epidemic. The money was appropriated from CPC membership dues to help frontline medical personnel as well as grassroots-level Party members. Primary-level Party organizations will receive financial aid to purchase medicine and resources for epidemic prevention and control.",,,,,,,,,,,,,,,,,,,http://www.china.org.cn/china/2020-01/31/content_75661650.htm,
China,2/2/2020,Official,1006230466,"The China-Japan Friendship Hospital in Beijing will begin clinical trials on 270 mildly and moderately ill patients infected with the novel coronavirus using an experimental drug from the United States claimed to have successfully treated a case in the US. The Phase III clinical trial will run from 3 Feb to 27 April. It is administered by doctor Cao Bin from the Beijing hospital and the trial will be carried out in Wuhan, Hubei province, epicenter of the outbreak, the hospital said in an online statement on Sunday 2 February. The drug in trial is called remdesivir, developed by US biotech company Gilead Sciences. The medicine was given to the first US case, a 35-year old man who tested positive for the virus, whose pneumonia symptoms appeared to improve within a day with no obvious side effects after the drug was administered, according to a paper published in the New England Journal of Medicine last week.",,,,,,,,,,,,,,,,x,,x,http://www.ecns.cn/news/2020-02-02/detail-ifztewca0592530.shtml,
China,2/2/2020,Media,1006229110,"China's Premier Li Keqiang has asked the European Union for medical supplies to help battle the coronavirus outbreak. It comes as the number of deaths from a coronavirus epidemic in China rose to 259, as the United States and other nations announce new border curbs on foreigners who have been in China. Li spoke to the President of the European Commission Ursula von der Leyen on the phone, a statement said. It revealed that he is hoping to buy the medical supplies from EU member countries 'through commercial channels.'

",,,,,,,,,,,,,,,,,x,,,
China,2/2/2020,Media,1006220524,"The municipal government of Beijing announced 1 February that enterprises in the city should make arrangements for employees to work at home before the end of  9 February to contain the spread of the novel coronavirus.
",,,,,,,,,,,,,,,,,,,,
China,2/2/2020,Official,,"Approved by Chairman of the Central Military Commission Xi Jinping, 1,400 medical staff from the armed forces are tasked with treating patients in Huoshenshan Hospital in Wuhan starting from Monday 3 February. Huoshenshan Hospital, with a capacity of 1,000 beds, is a makeshift hospital dedicated to treating patients infected with the novel coronavirus. The medics consist of 950 people from hospitals affiliated to the People's Liberation Army (PLA) Joint Logistic Support Force, and 450 from medical universities of the army, navy and air force of the PLA who were sent to Wuhan earlier. Meanwhile, a joint expert group of 15 people has also been set up to guide the hospital's epidemic prevention and control on the spot. Among the military medical staff, many participated in the fight against SARS in Xiaotangshan Hospital in Beijing or in the anti-Ebola mission in Sierra Leone and Liberia, and have rich experience in treating infectious diseases. ",,,,,,x,,,,,,,,,,,,,http://www.china.org.cn/china/2020-02/02/content_75666055.htm,
China,2/2/2020,Official,,"Chinese Premier Li Keqiang has called for greater efforts to speed up the manufacturing and secure the supply of key medical products to help curb the epidemic caused by the novel coronavirus. Li, also head of the leading group of the Communist Party of China Central Committee on the prevention and control of the novel coronavirus outbreak, made the remarks Saturday 1 February during an inspection at a national coordination center of key medical supplies for epidemic prevention and control.",,,,,,,,,,,,,,,,,x,,http://www.china.org.cn/china/2020-02/02/content_75665493.htm,
China,2/2/2020,Official,,"China has adopted more favorable tax policies to speed up the import of supplies used for the prevention and control of the novel coronavirus. Preferential tax policies will be valid from 1 January to 31 March, according to a statement jointly released by the Ministry of Finance (MOF) and other governmental departments. Donated supplies for the epidemic prevention and control have been exempt from import duties, import value-added tax and consumption tax, according to sources of the MOF. The scope of the donated supplies has been expanded to include reagents, disinfectant items, protective goods, ambulances, epidemic control vehicles, disinfection vehicles and emergency command vehicles.

",,,,,,,,,,,,,,,,,,,http://www.china.org.cn/business/2020-02/02/content_75665546.htm,
China,2/2/2020,Official,,"China's total mask output has topped 10 million pieces daily as domestic mask producers resumed 60 percent of production capacity, said the Ministry of Industry and Information Technology (MIIT). The output of N95 masks, which offers better protection against the spreading novel coronavirus, however, stood at 600,000 pieces a day, according to Cao Xuejun, a senior official with the MIIT, at a press conference Sunday 2 February. The MIIT has been urging related enterprises to resume work and production and coordinated the supply of raw materials and key components for the production in an effort to ensure an adequate supply of medical equipment to prevent the spread of the virus",,,,,,,,,,,,,,,,,,,http://www.china.org.cn/china/2020-02/03/content_75667106.htm,
China,2/3/2020,Media,,"A joint research by experts from the Renmin Hospital of Wuhan University and the Wuhan Institute of Virology of the Chinese Academy of Sciences, China's top research body in natural sciences, has found that viral nucleic acids in patients' stool and rectal swabs after they noticed that the initial symptom of some patients infected with the coronavirus was diarrhea only, instead of a fever. The experts warned that the novel coronavirus could be transmitted through the digestive system, certain fecal-oral transmission is possible, aside from droplet and contact transmissions. ",,,,,,,,,,,,,,,,,,x,http://www.xinhuanet.com/english/2020-02/02/c_138749620.htm,
China,2/3/2020,Media,,"The Chineses state media indicated that the Chinese authorities has announced that the remains of patients infected with the novel coronavirus should be cremated close to where they are, and funeral traditions such as a farewell ceremony are banned. The remains of infected patients shall not be transported among different provincial-level regions, and not be preserved by burial or other means, according to a trial guideline jointly issued by the general offices of the National Health Commission, the Ministry of Civil Affairs and the Ministry of Public Security. The bodies should be disinfected and placed in a sealed bag by medical workers as required, which are not allowed to be opened after sealing. Funeral homes should send special personnel and vehicles to deliver the bodies according to the designated route, and the bodies should be cremated in designated cremators, the guideline stressed.",,,,,,,,,,,,,,,,,,,http://www.china.org.cn/china/2020-02/02/content_75666207.htm,
China,2/3/2020,Official,,"China CDC has published in its weekly Jounal a study called ""Notes from the Field: Epidemic Update and Risk Assessment of 2019 Novel Coronavirus — China, January 28, 2020"".",,,,,,,,,,,,,,,,,,x,http://weekly.chinacdc.cn/en/article/id/24bdcf95-add0-49f0-8ae5-50abff657593,
China,2/3/2020,Official,,"China CDC has published in its weekly Jounal a study called ""Notifiable Infectious Diseases Reports: Reported Cases and Deaths of National Notifiable Infectious Diseases — China, December, 2019"".",,,,,,,,,,,,,,,,,,,http://weekly.chinacdc.cn/en/article/id/9c1018fe-588e-4a89-b42e-c95ed0440288,
China,2/3/2020,Official,,"China CDC has published in its weekly Jounal a study called ""Perspectives: An Estimation of the Total Number of Cases of NCIP (2019-nCoV) — Wuhan, Hubei Province, 2019–2020"".",,,,,,,,,,,,,,,,,,,http://weekly.chinacdc.cn/en/article/id/5a3be630-8716-4bc0-8c32-ca661f65a746,
China,2/3/2020,Media,,"Wuhan's Huoshenshan Hospital, one of the two makeshift hospitals dedicated to treating patients infected with the novel coronavirus, was formally delivered to military medics on 2 February.  It is scheduled to take patients starting 3 February. The hospital, covering 34,000 square meters, will provide 1,000 beds. A total of 1,400 medical staff from the armed forces are tasked with treating patients at the hospital.  The construction of another makeshift hospital, Leishenshan Hospital, is underway. With a capacity of 1,500 beds, it is scheduled to be put into use on 5 February and take patients on 6 February.",,,,,,,,,,,,,,,,,,,https://news.cgtn.com/news/2020-02-02/Construction-of-Wuhan-Huoshenshan-hospital-completes-NKHEGwUd9u/index.html,
China,2/3/2020,Official,,"China CDC on 1 February published the first version of Preventiona and Control Guidelines for 2019-nCoV, including guidelines for special populations (seninors, children and students), and for special places (kindergartens and schools, office, transpotation tools, public places and private homes). It also includes experts' advices for Integrated Traditional Chinese and Western Medicine in the Management of Fever Patients at Home (1st version).    ",,,,,,,,,,,,,,,,,,,http://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_2275/202002/t20200201_212138.html,
China,2/3/2020,Official,,"China CDC has called on the provincial governments to established psychological assistance hotlines, to provide the public with psychological support, psychological counseling and other services to prevent and mitigate the psychological distress caused by the epidemic and prevent extreme events caused by psychological stress. CDC indicated 31 provinces in China has activated level one responses for critical public health event, the hightest in the four-tier systems.  ",,,,,,,,,,x,,,,,,,,,http://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_11813/202002/t20200203_212165.html,
China,2/3/2020,Media,,"The majority of China’s growth hubs have delayed the resumption of business by at least a week as the country tries to control the spread of the 2019-nCoV. As of Monday morning (3 February), at least 24 provinces, municipalities and other regions in China have told businesses not to resume work before 10 February at the earliest. That’s according to publicly available statements from the governments. 
The Chinese government has also mandated that provinces resume the production of medical resources needed to prevent and control the virus. In most regions, businesses involved with public utilities, supermarkets or other essential industries are to remain open.",,,,,,,,,,,,,,,,,,,https://www.cnbc.com/2020/02/01/coronavirus-more-of-china-extend-shutdown-accounting-for-80percent-of-gdp.html,
China,2/3/2020,Media,,"A spokesperson for China’s Foreign Ministry on 3 February said it is unreasonable for countries around the world to try to prevent people from crossing borders. United States, Australia, Italy, Japan, Pakistan, Russia and Singapore have announced similar restrictions, to bar entry of foreign nationals who had traveled to China.",,,,,,,,x,,,,,,,,,,,https://www.cnbc.com/2020/02/03/coronavirus-china-reportedly-says-us-has-spread-fear-over-outbreak.html,
China,2/3/2020,Media,,"The Wuhan Red Cross and Hubei provincial Red Cross have come under fire after donations of crucial medical supplies from across China failed to arrive at the hospitals on the front lines of a coronavirus outbreak. Hubei's Red Cross howed that of two million masks donated from across China, the local Red Cross had delivered 200,000 to hospitals, but these masks had been sent to hospitals that did not really need them. In a statement, a Red Cross official explained that the masks delivered to Ren'ai and Tianyou were manufactured to the ""KN95"" standard rather than the ""N95"" standard required for medical workers on the front line. The pubic also questioning why Red cross is not spending the cash donations it has received. As of January 29, the organisation had been given cash donations of 390 million yuan ($56m) but had used only 13 percent of the money to buy supplies.",,,,,,,,,,,,,,,,,x,,https://www.aljazeera.com/news/2020/02/local-red-cross-fire-china-coronavirus-donation-mess-200202055418491.html,
China,2/3/2020,Media,,"The Chinese scientists have published a study in The Lancet on 30 January, called "" Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study."" ",,,,,,,,,,,,,,,,,,x,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30211-7/fulltext#%20,
China,2/3/2020,Media,,"The Chinese scientists have published a study in The Lancet on 30 January, called "" Genomic characterisation and epidemiology of 2019 novel coronavirus: implications for virus origins and receptor binding."" ",,,,,,,,,,,,,,,,,,x,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30251-8/fulltext,
China,2/3/2020,Media,,"China's Premier Li Keqiang has asked the European Union (EU) to facilitate China's urgent procurement of medical supplies from member countries, the Chinese government said on 1 February. ",,,,,,,,,,,,,,,,,x,,https://www.straitstimes.com/asia/east-asia/wuhan-virus-chinas-premier-li-asks-eu-to-facilitate-urgent-procurement-of-medical,
China,2/3/2020,Media,,China has asked couples to delay their nuptials from a popular wedding date (2 February)  to help slow the spread of the country's viral outbreak. A civil affairs ministry said it would temporarily halt marriage counselling services and asked the public not to hold wedding banquets.,,,,,,,,,,,x,,,,,,,,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-urges-no-weddings-short-funerals-feb-2-12379554,
China,2/3/2020,Media,,"On 30 January, the Chinese Academy of Sciences (CAS) announced it would provide Chinese researchers with open and free access to the China Science and Technology Cloud (CSTC) in 2019-nCoV research. The CSTC draws data from the academy's research institutes and major scientific installations, as well as many of China's top universities and private innovation centers.
Also on 30 January, Baidu Research opened its RNA structure algorithm LinearFold to gene testing agencies, epidemic control centers and research institutions around the world. Scientists from Baidu Research said the LinearFold algorithm can shorten the time for predicting the secondary structure of the 2019-nCoV from 55 minutes to 27 seconds, speeding up the process of understanding the virus and screening compounds to treat the disease.",,,,,,,,,,,,,,,,,,x,http://www.xinhuanet.com/english/2020-02/01/c_138747115.htm,
China,2/3/2020,Media,,"On 2 February, researchers from Shanghai Tech University revealed the high-resolution crystal structure of the viral main proteinase, which controls the activities of the 2019-nCoV replication complex and is taken as a potential target for therapy. The researchers screened marketed drugs as well as databases for high potency compounds and for compounds from medicinal plants. A total of 30 candidates were selected, 12 of which are anti-HIV drugs.",,,,,,,,,,,,,,,,x,,x,http://www.xinhuanet.com/english/2020-02/01/c_138747115.htm,
China,2/3/2020,Media,,"On 29 Janaury, Shenzhen health officials in Guangdong Province announced that the city has launched clinical trials for the anti-HIV drug Aluvia and broad-spectrum antiviral drug Favipiravir, to test their effects on the 2019-nCoV.",,,,,,,,,,,,,,,,x,,x,,
China,2/3/2020,Media,,"Earlier this month, Chinese researchers found that the ACE2 receptor also plays a key role in the 2019-nCoV's interaction with human cells. ACE2 is a type of enzyme receptor for the SARS coronavirus (SARS-CoV). It is expressed in the outer layer tissue of human airways and functional tissue in the lungs. Targeting the ACE2 receptor, researchers from Peking University said they have selected several candidates for treating the 2019-nCoV by screening 2,674 medicines in the market and 1,500 herbal extracts. Ammonia bromine, known as Mucosolvan, a respiratory lubrication phlegm medicine that is commonly used in acute and chronic bronchitis, is among the selected candidates. The researchers said they planned to start testing the candidate medicines at molecular levels as soon as possible.",,,,,,,,,,,,,,,,x,,x,http://www.xinhuanet.com/english/2020-02/01/c_138747115.htm,
China,2/3/2020,Media,,"Media on 31 January reported that the two state-run research institutes, Shanghai Institute of Materia Medica and the Wuhan Institute of Virology, had discovered that the Shuanghuanglian oral liquid -- a popular combined herbal remedy commonly used to relieve flu-like symptoms -- could be used to ""inhibit"" the 2019-nCoV.  However, skepticism online in China, including numerous medical experts, are questioning whether the findings were supported by clinical evidence from treating coronavirus patients. ",,,,,,,,,,,,,,,,x,,x,https://www.cnn.com/2020/02/01/asia/chinese-traditional-medicine-claims-coronavirus-intl-scli-hnk/index.html,
China,2/3/2020,Media,,"China's Xiangyang city announced the shutdown of its railway stations and suspension of public transportation at the end of January. With Xiangyang's lockdown, all major cities in Hubei province are now under lockdown, affecting more than 62 million people. As of 1st February, there are 441 confirmed cases of new coronavirus in Xiangyang city, according to Hubei provincial health commission.",x,,,,,x,,x,,,,,,x,,,,,https://www.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/index.html,
China,2/3/2020,Media,,"Villages and cities in China have resorted to flying drones with speakers to patrol streets and scold people not wearing masks in public amid the coronavirus outbreak, according to Chinese state media.  local officials had been putting up slogans in an effort to get communities to stay at home during the epidemic and to avoid people gathering together to slow and prevent the spread of the coronavirus.",,,,,,,,,,x,x,,,,,,,,https://www.wral.com/chinese-media-flying-drones-instruct-people-to-wear-masks-outdoors/18926390/,
