COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
South Africa,3/24/2020,Media,,"People across South Africa are bracing for a 21-day lockdown after the government announced sweeping new measures to tackle the spread of the new coronavirus.    All shops and businesses are to close, with the exemption of pharmacies, laboratories, banks, the Johannesburg Stock Exchange, supermarkets, petrol stations and healthcare providers.
Health workers, emergency personnel and security services will be allowed to work, while soldiers will be deployed to patrol the streets in support of the police.
",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/south-africans-brace-21-day-lockdown-virus-cases-rise-200324073801136.html,
South Africa,3/24/2020,Media,1006595653,Updates from the CDC have released some guidelines: Covid-19: A guide for pregnant and breastfeeding moms,,,,,,,,,,,,,,,,,,,,
South Africa,3/24/2020,Media,1006595516,"In response to an official media enquiry, public relations manager for MSC Cruises South Afric, Lebo Mavuso said: ""MSC Cruises has not been notified by any former passenger, port health authority or the government that a former passenger onboard one of our cruises in South Africa may have tested positive for Covid-19.
""If we received notification, then, naturally, we would act appropriately and follow the requirements stipulated by the national government and the Ministry of Health. MSC Cruises has complied with all applicable legislation and directives from the ports we serve in South Africa,"" added Mavuso.
Spokesperson for the National Institute for Communicable Diseases (NICD) Sinenhlanhla Jimoh said the relevant authorities would get in touch with MSC with the necessary steps to be taken once the positive result was verified by the NICD.",,,,,,,,,,,,,,,,,,,,
South Africa,3/26/2020,Media,1006612252,"The following is a summary of key developments on the coronavirus as reported today by media sources in Sub-Saharan Africa
The sale of alcohol and cigarettes has been banned for the next three weeks that South Africa will be under a lockdown, officials have announced.",,,,,,,,,,,,,,,,,,,,
South Africa,3/26/2020,Media,1006612902,"Since its inception, Cape Town based crowdsolving startup Zindi has been building a database of data scientists across Africa.
It now has 12,000 registered on its its platform that uses AI and machine learning to tackle complex problems and will offer them cash-prizes to find solutions to curb COVID-19.
Zindi has an open challenge focused on stemming the spread and havoc of coronavirus and will introduce a hackathon in April. The current competition, sponsored by AI4D, tasks scientists to create models that can use data to predict the global spread of COVID-19 over the next three months.
The challenge is open until April 19, solutions will be evaluated against future numbers and the winner will receive $5000.
The competition fits with Zindi’s business model of building a platform that can aggregate pressing private or public-sector challenges and match the solution seekers to problem solvers.",,,,,,,,,,,,,,,,,,,,
South Africa,3/31/2020,Media,,"South Africa begain a 21-day lockdown on 27 March. All but essential workers must stay home, with only trips to buy groceries or seek medical attention allowed. All restaurants, fast-food outlets, pubs, bars and taverns will be shut and transportation of alcohol has been banned. Ports, land border crossings and airports are effectively shut to passenger traffic. South African police and soldiers have used rubber bullets to enforce lockdown.",,,,,,,,x,,,x,,,,,,,,https://www.theguardian.com/world/2020/mar/28/south-africa-police-rubber-bullets-shoppers-covid-19-lockdown,
South Africa,3/31/2020,Media,,"South Africa’s President has launched a mass screening programme for coronavirus. On 30 March, 10,000 field workers would be visiting homes to screen people. those with symptoms would be quarantined either in their homes or in hospitals.
South Africa is Africa’s most impacted country with over 30,000 tests and 1,280 cases as at 30 March.",x,,,,,,,,,,,,,,,,,,https://www.africanews.com/2020/03/31/coronavirus-hub-impact-of-outbreak-across-africa/,
South Africa,4/2/2020,Media,,"On 31 March, security forces used rubber bullets to disperse a hospital-worker demonstration in Welkom (Free State province), wounding two nurses; the health care workers organized the protest to denounce the cost of transportation. Nearly 20,000 police and soldiers have been deployed to maintain order and ensure people are respecting the lockdown measures in place for at least 21 days from 26 March. ",,,,,,x,,x,,,x,,,,,,,,https://www.garda.com/crisis24/news-alerts/328381/south-africa-security-forces-forcibly-disperse-crowds-in-cape-town-and-johannesburg-april-1-amid-covid-19-lockdown-update-5,
South Africa,4/6/2020,Media,,South African telecoms regulator ICASA has announced an emergency release of broadband spectrum to meet a spike in internet usage due to the new coronavirus.,,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/braces-hardest-week-coronavirus-fight-live-updates-200405232545445.html,
South Africa,4/7/2020,Media,,"Some 66 people have tested positive for COVID-19 in a single hospital in the coastal South African city of Durban, 48 of whom are staff at St. Augustine's Hospital. Authorities were looking into closing parts of the facility. ",,,,,,x,,,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-53043555,
South Africa,4/14/2020,Media,,"On 9 April, the President announced that a nationwide lockdown set to expire on 17 April has been extended by two weeks to 30 April. The lockdown prohibits people from leaving their homes unless they are buying food, seeking medical help, or collecting social grants. All non-essential businesses are closed. Nearly 20,000 police and soldiers have been deployed to maintain order and ensure that people are respecting lockdown measures.",,,,,,,,,,,,x,x,x,,,,,https://www.garda.com/crisis24/news-alerts/331056/south-africa-authorities-extend-nationwide-lockdown-to-april-30-due-to-covid-19-update-8,
South Africa,4/14/2020,Media,,"South Africa airlifted some 136 of its nationals in the Nigerian capital, Lagos, to become the ninth country to do so from the West African country over the novel coronavirus outbreak.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/coronavirus-deaths-slow-italy-france-live-updates-200413000419105.html,
South Africa,4/21/2020,Media,," KwaZulu-Natal authorities announced additional lockdown measures as of 20 April. As such, screening, testing, as well as stricter law enforcement operations will increase in the province.
A previously imposed nationwide lockdown remains in effect until  30 April. The lockdown, prohibits people from leaving their homes unless they are buying food, seeking medical help, or collecting social grants. Emergency responders, health workers, and security services staff are exempted from the measures. All businesses have been ordered to close except for supermarkets, pharmacies, laboratories, banks, petrol stations, health-care providers, and the Johannesburg Stock Exchange. In addition, nearly 20,000 police and soldiers have been deployed to maintain order and ensure that people are respecting lockdown measures.
",,,,,x,,,,,,x,x,x,x,,,,,https://www.garda.com/crisis24/news-alerts/334696/south-africa-authorities-announce-additional-lockdown-measures-in-kwazulu-natal-from-april-20-update-9,
South Africa,4/21/2020,Media,,"South Africa's President Cyril Ramaphosa announced a $26bn relief package to shore up the economy and support people in need during the coronavirus pandemic.  One tenth of the package will go towards the most vulnerable people over the next six months, in a country described by the World Bank as the world's most unequal.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/coronavirus-dead-world-exceeds-170000-live-updates-200421005048334.html,
South Africa,4/21/2020,Media,1006813968,"South Africa’s President Cyril Ramaphosa announced a 500 billion rand ($26.33 billion) rescue package on 21 April, equivalent to 10% of the GDP of Africa’s most industrialized nation, to try to cushion the economic blow of the coronavirus pandemic. South Africa had approached global financial institutions like the World Bank, IMF and the African Development Bank to help fund the package. Among the measures were 200 billion rand in loan guarantees in partnership with the central bank, finance ministry and commercial banks, and tax deferral for firms with more than 100 million rand turnover.",,,,,,,,,,,,,,,,,,,"
https://nationalpost.com/pmn/health-pmn/s-africas-ramaphosa-pledges-covid-rescue-package-worth-10-of-gdp-2",
South Africa,4/22/2020,Media,,South Africa has extended a complete lockdown until the end of April and said key sectors could be reopened gradually under “strictly controlled conditions”.,,,,,,,,,,,,,,x,,,,,https://cyprus-mail.com/2020/04/21/countries-pondering-an-easing-of-coronavirus-curbs/,
South Africa,4/22/2020,Media,,"More than 20,000 police officers have been deployed along with the military to enforce a five-week lockdown under which alcohol sales are prohibited.  Scores of government officials, including 89 police officers, have been arrested for flouting South Africa's coronavirus regulations, many of them for selling confiscated liquor. ",,,,,,,,,,,,,,x,,,,,https://www.aljazeera.com/news/2020/04/warns-hunger-coronavirus-cases-top-25m-live-updates-200421233559829.html,
South Africa,4/22/2020,Media,,"South African President plans to deploy more than 73,000 extra troops to help implement a nationwide coronavirus lockdown.  The country is four weeks into a strict police and military-enforced shutdown. Security forces have struggled to keep people indoors -- particularly in overcrowded townships -- and the police have been grappling with illegal alcohol sales, sometimes involving its own men.",,,,,,,,,,,,,,x,,,,,https://www.urdupoint.com/en/world/safrica-to-deploy-73000-more-troops-for-loc-900832.html,
South Africa,4/23/2020,Media,,"South Africa's President said the government will allow a partial reopening of the economy on 1 May, with travel restrictions eased and some industries allowed to operate under a five-level risk system. He also said the National Coronavirus Command Council decided restrictions will be lowered from level 5 to level 4 from 1 May. 
International borders will remain closed while travel will be only allowed for essential services.",,x,,,,,,,,,,,,,x,,,,https://www.aljazeera.com/news/2020/04/trump-downplays-threat-coronavirus-returning-live-updates-200423000536161.html,
South Africa,4/27/2020,Media,,More than 200 Cuban doctors and health workers arrived in South Africa on 27 April to help the fight against coronavirus. It is the second country in Africa to receive medical support from Cuba after Angola. South Africa has the highest number of coronavirus cases on the continent.,,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/italy-loosen-lockdown-4-coronavirus-live-updates-200426233610783.html,
South Africa,4/27/2020,Media,,"he wearing of face masks in public will be mandatory under new regulations from 1 May, as South Africa moves from Level 5 lockdown measures down to Level 4.  
Other measures included under Level 4 will be a curfew from 20:00 to 05:00 (local time), a ban on travel across provincial borders without proof of employment or for other essential purposes, a limit of three people per private vehicle, and taxis must operate at 70 percent capacity or below. Restaurants will only be allowed to provide delivery services and some retailers can reopen, including clothes shops, hardware stores, and wholesalers. The agricultural sector will be permitted to resume full operations and mining can partially resume. Businesses resuming operations will have to comply with certain health regulations, such as set workforce capacities, providing hand sanitizers, and ensuring social distance is maintained.
Other restrictions implemented in the lockdown that was introduced on 27 April will remain. International travel will continue to be suspended, citizens are only allowed to leave their homes for essential needs, and social distancing orders will need to be respected. Gyms, hairdressers, bars, liquor stores, and other businesses remain closed and gatherings in groups will still be prohibited.",,,,,,,,x,,,,x,x,x,x,,x,,https://www.garda.com/crisis24/news-alerts/336291/south-africa-mandatory-wearing-of-masks-under-partial-easing-of-restrictions-from-may-1-update-12,
South Africa,5/1/2020,Media,,"On May 1, South Africa began easing one of the world's strictest lockdowns to Level 4, which means that businesses can now resume limited operations and people can leave their homes for exercise between 6am and 9am (04:00-06:00 GMT). A night curfew from 8pm until 5am (18:00 -03:00 GMT) is still in place.",,,,,,,,,,,,,,,x,,,,https://www.aljazeera.com/news/2020/04/tracking-africa-coronavirus-cases-200401081427251.html,
South Africa,5/1/2020,Media,1006887535,"South Africa began easing one of the world's strictest lockdowns on 1 May 2020, with runners and dog-walkers returning eagerly to the streets but not all wearing the face masks that are now mandatory in the country with Africa's most coronavirus cases.In Johannesburg, Cape Town and elsewhere, people took a breath of fall air and some headed to the malls to buy warm clothes for winter, which brings a new challenge in combating the virus: flu season. As the country eases down one notch to Level 4 restrictions, many businesses can resume limited operations. Many mines, factories and agricultural businesses can resume work in phases, starting with only a third of employees. Restaurants can reopen for deliveries only. People are now permitted to leave their homes for exercise between 6 a.m. and 9 a.m. A night curfew is in place from 8 p.m. until 5 a.m. Public transport, including trains and buses, can operate with restricted numbers of passengers. But the ban on domestic and international travel remains. Even with the easing, sales of liquor and cigarettes remain banned. However, health officials warn that smoking might exacerbate respiratory problems experienced with COVID-19. Friday is Workers' Day and ordinarily South Africa marks it with rallies by trade unions and political parties, but these are not possible in 2020. According to officials, schools should reopen in phases starting June 1 with the first batch being Grade 7 and Grade 12 pupils, the oldest classes in primary and secondary schools, respectively. However, teachers' unions have protested, saying schools should not reopen until safe conditions can be assured. There is no date for when higher education institutions will open, with the sector increasingly looking towards online learning.",,,,,,,,,,,,,,x,x,,,,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006887535,
South Africa,5/4/2020,Media,1006904104, The Nelson Mandela Bay Stadium is being used as a COVID-19 isolation zone for those identified through contact tracing. These people are at risk of contracting the virus because they had been in contact with confirmed cases.,,,,,,,,,,,,,,,,,,,https://ewn.co.za/2020/05/04/there-are-currently-774-confirmed-cases-and-17-deaths-in-the-eastern-cape,
South Africa,5/11/2020,Media,1006951053,"The ban on the sale of tobacco is crucial in reducing the spread of Covid-19. 
This is according to the Human Sciences Research Council (HSRC), which recently conducted two online surveys to investigate South Africans’ knowledge, attitudes, perceptions and practices related to the coronavirus.
During the lockdown, 72% of people who bought alcohol also bought cigarettes, research by the HSRC has found. The ban on the sale of tobacco is crucial in reducing the spread of Covid-19.",,,,,,,,,,,,,,,,,,x,"
https://www.sowetanlive.co.za/news/south-africa/2020-05-11-ban-on-cigarettes-a-crucial-part-of-fighting-covid-19-hsrc/",
South Africa,5/14/2020,Media,1006986896,South Africa is preparing to further ease a nationwide COVID-19 lockdown.,,,,,,,,,,,,,,,,,,,http://www.china.org.cn/world/2020-05/14/content_76044187.htm,
South Africa,5/20/2020,Media,1007031162,"Scientists affirm that more than a million people in South Africa could be infected by coronavirus, causing at least 40,000 deaths, by the time the disease reaches a likely peak in the country in November 2020. A consortium called the Modelling and Simulation Hub Africa (MASHA), comprising experts from the University of Cape Town and the Department of Health, released its first projections of the impact of the pandemic on 19 May. In an optimistic scenario there would be just over 40,000 deaths by November. However, in a pessimistic scenario, the death toll would be 45,000-48,000. The new model projects 30,000 detected cases across the country by the end of May and highlights the challenge of providing beds in intensive care units (ICUs) for the most severely ill. Between 20,000-35,000 ICU patients are expected between June and November. By comparison, there are 125,390 general beds and roughly 4,000 ICU beds available in the public and private sector and a further 6,500 are being added, according to Health Minister.  ",,,,,,,,,,,,,,,,,,x,https://www.urdupoint.com/en/health/safrica-coronavirus-model-projects-40000-de-925742.html,
South Africa,5/20/2020,Media,1007031162,"South Africa’s President announced the week of 15 May 2020 that the country would ease restrictions from June 2020, allowing certain sectors of the economy to return to work. The Education Ministry has also announced the reopening of schools from June. However, the Health Minister has warned that the infection rate has to slow before South Africa can lift the lockdown in line with WHO guidelines. ",,,,,,,,,,,,,,x,x,,,,https://www.urdupoint.com/en/health/safrica-coronavirus-model-projects-40000-de-925742.html,
