COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
United States,1/31/2020,Official,,"United States's National Library of Medicine on 30 January posted a clinical trial for 2019-nCoV, named ""A Randomized Multicenter Controlled Clinical Trial of Arbidol in Patients With 2019 Novel Coronavirus (2019-nCoV)"", sponsored by Xiangya Hospital of Central South University of China. The estimated study start date was 25 January 2020 and estimated completion date is 30 May 2021.  ",,,,,,,,,,,,,,,,x,,x,https://clinicaltrials.gov/ct2/show/NCT04246242,
United States,1/31/2020,Official,,"United States's National Library of Medicine on 28 January posted a clinical trial for 2019-nCoV, named ""Glucocorticoid Therapy for Novel CoronavirusCritically Ill Patients With Severe Acute Respiratory Failure (Steroids-SARI)"", sponsored by Peking Union Medical College Hospital of China. The estimated study start date was 26 January 2020 and estimated completion date is 25 December 2021.  ",,,,,,,,,,,,,,,,x,,x,https://clinicaltrials.gov/ct2/show/NCT04244591,
United States,1/31/2020,Official,,"United States's National Library of Medicine on 28 January posted a clinical trial for 2019-nCoV, named ""Development of a Simple, Fast and Portable Recombinase Aided Amplification Assay for 2019-nCoV"", sponsored by Beijing Ditan Hospital of China. The study started on 1st Janaury 2020 and estimated completion date is 31 December 2020.  ",,,,,,,,,,,,,,,,,,x,https://clinicaltrials.gov/ct2/show/NCT04245631,
United States,1/31/2020,Media,1006216934,"A top official at the National Institutes of Health (NIH) on 29 January said that human trials for a vaccine to counter 2019-nCoV could begin within three months. The director of NIH's National Institute of Allergy and Infectious Diseases said that his agency is working with Cambridge, Massachusetts-based biotech company Moderna Inc. to develop a mRNA vaccine for the disease. While Moderna will develop the vaccine, NIAID will provide IND-enabling studies and a Phase 1 clinical study in the U.S.",,,,,,,,,,,,,,,,x,,x,https://thehill.com/policy/healthcare/479431-coronavirus-vaccine-could-begin-human-trials-in-3-months,
United States,1/31/2020,Official,,"On 30 January, the State Department of United States announced a highest-level travel warning -  Level 4, Do not travel to China.  The Department says since WHO has determined the rapidly spreading outbreak constitutes a Public Health Emergency of International Concern, Travelers should be prepared for travel restrictions to be put into effect with little or no advance notice. Those currently in China should consider departing using commercial means. The Department of State has requested that all non-essential U.S. government personnel defer travel to China. On January 23, the Department of State ordered the departure of all non-emergency U.S. personnel and their family members from Wuhan. The U.S. government has limited ability to provide emergency services to U.S. citizens in Hubei province.",,,,,,,x,x,,,,,,,,,,,https://china.usembassy-china.org.cn/travel-alert-level-4-do-not-travel-to-china/,
United States,1/31/2020,Official,,"CDC, under statutory authority of the Health and Human Services (HHS) Secretary, on 31 January issued federal quarantine orders to all 195 United States citizens who repatriated to the U.S. on January 29, 2020. The quarantine will last 14 days from when the plane left Wuhan, China.  This action is a precautionary and preventive step to maximize the containment of the virus in the interest of the health of the American public.",,,,,,x,,,,,,,,,,,,,https://www.cdc.gov/media/releases/2020/s0131-federal-quarantine-march-air-reserve-base.html,
United States,2/3/2020,Official,,"CDC on 1 February released a CDC Health Alert Network (HAN) update that provides a situational update and interim guidance to state and local health departments that supersedes guidance in CDC’s HAN 426 distributed on  17 January 2020.  It adds guidance for clinicians caring for patients with 2019-nCoV, and for public health officials on the evaluation and testing of patients under investigation (PUIs) for 2019-nCoV, and updated infection prevention and control guidance specific to 2019-nCoV.",,,,,,,,,,x,,,,,,,,,"https://emergency.cdc.gov/han/han00427.asp
https://www.cdc.gov/coronavirus/2019-ncov/hcp/clinical-guidance-management-patients.html
https://www.cdc.gov/coronavirus/2019-nCoV/hcp/clinical-criteria.html
https://www.cdc.gov/coronavirus/2019-nCoV/hcp/infection-control.html",
United States,2/3/2020,Official,,"On 31 January, Health and Human Services Secretary Alex M. Azar II declared a public health emergency for the entire United States to aid the nation’s healthcare community in responding to 2019 novel coronavirus.  The emergency declaration gives state, tribal, and local health departments more flexibility to request that HHS authorize them to temporarily reassign state, local, and tribal personnel to respond to 2019-nCoV if their salaries normally are funded in whole or in part by Public Health Service Act programs. These personnel could assist with public health information campaigns and other response activities.",,,,,,x,,,,x,,,,,,,,,https://www.hhs.gov/about/news/2020/01/31/secretary-azar-declares-public-health-emergency-us-2019-novel-coronavirus.html,
United States,2/3/2020,Official,,"President Trump on 31 January issued a Proclamation on Suspension of Entry as Immigrants and Nonimmigrants of Persons who Pose a Risk of Transmitting 2019 Novel Coronavirus. This proclamation is effective at 5:00 p.m. eastern standard time on February 2, 2020. Accoring to the proclamation, any US citizen who has traveled in China will undergo health screening upon entry into the country and will be asked to self-quarantine for 14 days. US citizens who have traveled to Hubei province, where the virus originated, will be held under mandatory quarantine for 14 days after they return to the US. All incoming flights from China will be restricted to seven airports to consolidate passenger screening and evaluation: John F. Kennedy International Airport, Chicago O’Hare International Airport, San Francisco International Airport, Seattle-Tacoma International Airport, Hartsfield-Jackson Atlanta International Airport, Los Angeles International Airport, and Daniel K. Inouye International Airport in Honolulu. Immediate family members of US citizens and permanent residents will be allowed to enter the country.",,x,x,,,x,,x,,,,,,,,,,,"https://www.whitehouse.gov/presidential-actions/proclamation-suspension-entry-immigrants-nonimmigrants-persons-pose-risk-transmitting-2019-novel-coronavirus/
https://www.theverge.com/2020/1/31/21117403/trump-coronavirus-ban-travel-non-us-citizens-china
",
United States,2/3/2020,Media,,Doctors have shared new details about the first case of Wuhan coronavirus in the United States in a paper published on 31 January in the New England Journal of Medicine. ,,,,,,,,,,,,,,,,,,x,https://www.nejm.org/doi/full/10.1056/NEJMoa2001191?query=featured_home ,
United States,2/3/2020,Media,,"The second evacuation flight that will carry US citizens out of the epicenter of the coronavirus outbreak is on its way to the city of Wuha. The flight should be ready for departure on 3 February, as indicated in US Embassy Beijing’s email to American citizens who are still in the central Chinese city. There may be additional evacuation flights due to continued high-demand from US citizens in Wuhan, the official added. ",,,,,,,,,,,,,,,,,,,https://www.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/index.html,
United States,2/3/2020,Media,,"The Transportation Security Administration (TSA) on 2 February issued a new directive effective requiring airlines to ask passengers on flights from outside the United States if they've been to mainland China in the past 14 days. The TSA notified airlines about the restrictions on 1 February. 
Under these directives, non-US citizens who have been in China within 14 days of their planned travel will not be permitted to fly to the United States. US citizens who have been in China within 14 days of their planned travel will be permitted to enter the country through one of seven airports, where CDC has the capability to conduct medical screening. This applies to travel from any airport with direct flights to the US, not just airports in China. 
All frontline employees will be permitted to wear surgical masks if they choose to do so. ",,,x,,,,,x,,,,,,,,,,,https://www.cnn.com/2020/02/02/politics/tsa-new-directive-coronavirus/index.html,
United States,2/3/2020,Media,,"The commander of U.S. forces in the Pacific has banned travel to China for all service members and civilian personnel under his authority and ordered those now in China to leave immediately, officials said late Friday (31 January). In addition, all DoD personnel currently in China ""on temporary duty and in leave status are directed to depart mainland China immediately."" The travel restrictions are specific to China and apply to all U.S. military, civilians and DoD contractors in INDOPACOM. There are no travel restrictions to other areas in the command's area of operations. Other combatant commands are also expected to issue guidance on the coronavirus response specific to their areas of operations.",,,,,,,,x,,,,,,,,,,,https://taskandpurpose.com/troops-banned-china-travel,
United States,2/3/2020,Media,,"As of 31 January, the US State Department said it required family members of embassy staff in China under the age of 21 to leave China immediately, a US embassy spokesman said.",,,,,,,,,,,,,,,,,,,https://www.straitstimes.com/asia/east-asia/wuhan-virus-uk-withdraws-some-staff-from-china-embassy,
United States,2/3/2020,Media,,"The U.S. military has ordered a mandatory quarantine for any service members based in Korea who have visited China in the last two weeks. U.S. Forces Korea announced on 2 February that the command is implementing a 14-day ""directed self-quarantine"" of any and all U.S. service members who have returned to South Korea from mainland China between Jan. 19 and Feb. 2. the quarantine is required for all affected service members ""regardless if they reside on or off USFK installations"" and ""highly encouraged"" for military families, DoD civilians, contractors, and other related personnel. There are nearly 28,500 U.S. service members stationed in South Korea under USFK.",,,,,,x,,,,,,,,,,,,,https://www.military.com/daily-news/2020/02/02/us-troops-south-korea-are-facing-quarantine-over-wuhan-coronavirus.html,
United States,2/4/2020,Official,,CDC on 3 February issued an interim guidance to provide US public health authorities and other partners with a framework for assessing and managing risk of potential exposures to 2019-nCoV and implementing public health actions based on a person’s risk level and clinical presentation.,,,,,,x,,,,,,,,,,,,,https://www.cdc.gov/coronavirus/2019-ncov/php/risk-assessment.html,
United States,2/4/2020,Official,,"On February 3, CDC submitted an Emergency Use Authorization (EUA) package to the U.S. Food and Drugs Administration. Once FDA approves the EUA, the CDC test kits will distributed to domestic and international partners through the agency’s International Reagent Resource.",,,,,,,,,,,,,,,,,,,https://www.cdc.gov/coronavirus/2019-nCoV/summary.html,
United States,2/4/2020,Media,,"Two additional evacuation flights for American citizens are scheduled to depart Wuhan, the epicenter of the novel coronavirus outbreak, on Tuesday for military bases in California with a combined 550 passengers on board. One flight will head to Marine Corps Air Station Miramar in San Diego and the other is going to Travis Air Force Base in Fairfield, said the US official. These two flights mark the second time the US government evacuates its citizens from Wuhan. ",,,,,,x,,,,,,,,,,,,,,
United States,2/4/2020,Media,,"US Secretary of State has tweeted that ""life-saving personal protection equipment and medical and humanitarian relief supplies"" have been sent to China.",,,,,,,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-04-20/index.html,
United States,2/4/2020,Official,1006245708,"On 4 February, the U.S. Food and Drug Administration issued an emergency use authorization (EUA) to enable emergency use of the Centers for Disease Control and Prevention’s (CDC) 2019-nCoV Real-Time RT-PCR Diagnostic Panel. To date, this test has been limited to use at CDC laboratories; this authorization allows the use of the test at any CDC-qualified lab across the country. Under this EUA, the use of 2019-nCoV Real-Time RT-PCR Diagnostic Panel is authorized for patients who meet the CDC criteria for 2019-nCoV testing. Testing is limited to qualified laboratories designated by the CDC and, in the U.S., those certified to perform high complexity tests. 

",,,,,,,,,,,,,,,,,,x,https://www.fda.gov/news-events/press-announcements/fda-takes-significant-step-coronavirus-response-efforts-issues-emergency-use-authorization-first,
United States,2/5/2020,Official,,"The U.S. Department of Health and Human Services' Office of the Assistant Secretary for Preparedness and Response (ASPR) will expand an existing collaboration with Regeneron Pharmaceuticals Inc. and Regeneron to develop therapeutics to treat the 2019-nCoV. The team is reviewing potential vaccines, treatments and diagnostics from across the public and private sectors, particularly products in development for MERS or SARS, to identify promising candidates for development to detect, protect against or treat 2019 nCoV.",,,,,,,,,,,,,,,,x,,,https://www.hhs.gov/about/news/2020/02/04/hhs-regeneron-collaborate-to-develop-2019-ncov-treatment.html,
United States,2/5/2020,Official,,"CDC on 5 February stated that several planes carrying passengers from Wuhan China will arrive in three states this week, ie Travis Air Force Base in Sacramento, CA,  Marine Corps Air Station Miramar in San Diego, CA, Lackland Air Force Base in San Antonio, TX, and Eppley Airfield in Omaha, NE.  
The passengers have been screened, monitored and evaluated by medical and public health personnel every step of the way, including before takeoff and during the flight. CDC staff will conduct risk assessments to ensure the health of each traveler, including temperature checks and observing for respiratory symptoms. These passengers will be issued quarantine orders upon arrival at their designated quarantine location. ",,,x,x,,x,,,,,,,,,,,,,https://www.cdc.gov/media/releases/2020/s0205-china-passengers.html,
United States,2/5/2020,Official,,"On 5 February, CDC's 2019-nCoV CDC Response Team published a report on its weekly journal MMWR, called "" Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak — United States, December 31, 2019–February 4, 2020"". ",,,,,,,,,,,,,,,,,,x,https://www.cdc.gov/mmwr/volumes/69/wr/mm6905e1.htm?s_cid=mm6905e1_e&deliveryName=USCDC_921-DM19328,
United States,2/5/2020,Media,,"The Defense Secretary has approved additional housing support at Camp Ashland in Nebraska for up to 75 people, the Pentagon said in a statement on 5 February. The housing will be provided to people who may need to be quarantined upon arrival from overseas travel due to the novel coronavirus. The approval followed a request for assistance from the Department of Health and Human Services.",,,,,,x,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-05-20-intl-hnk/index.html,
United States,2/5/2020,Media,,"The State Department has temporarily suspended the U.S. Fulbright Program in China until further notice,due to the coronavirus and the department's travel advisory for all of China, according to a State Department official. Forty participants are affected and departing China. The program has been described as an ""official educational exchange between the People’s Republic of China and the United States ‘to provide opportunities for cooperation and exchange in educational fields based on equality, reciprocity and mutual benefit.""",,,,,,,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-05-20-intl-hnk/index.html,
United States,2/5/2020,Media,,"The CDC will distribute 200 test kits for Wuhan coronavirus to domestic labs, and another 200 test kits to international labs. Each test kit can perform 700-800 patient samples. This will allow for enhanced capacity for testing by early next week, director of the CDC’s National Center for Immunization and Respiratory Diseases has said.The kit is known as a reverse transcriptase polymerase chain reaction test and can detect Wuhan coronavirus from nasal or oral swabs. 
As of 5 February, the CDC has listed 293 people under investigation for the novel coronavirus in 36 states.",,,,,,,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-05-20-intl-hnk/index.html,
United States,2/5/2020,Media,,"The Bill and Melinda Gates Foundation is dramatically increasing the amount it is spending to combat the coronavirus, pledging up to $100 million to help contain the outbreak. The foundation said in a statement Wednesday that its funds would be used to help find a vaccine for the virus, limit its spread and improve the detection and treatment of patients.",,,,,,,,,,,,,,,,x,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-06-20-intl-hnk/index.html,
United States,2/6/2020,Official,,"On 6 February, a CDC-developed laboratory test kit to detect 2019 novel coronavirus (2019-nCoV) began shipping  to select qualified U.S. and international laboratories. Distribution of the tests will help improve the global capacity to detect and respond to the 2019 novel coronavirus. 
The test kit, called CDC 2019-nCoV Real Time RT-PCR, is intended for use with upper and lower respiratory specimens collected from people who meet CDC criteria for 2019-nCoV testing. The test uses a technology that can provide results in four hours from initial sample processing to result.
The International Reagent Resource (IRR) is accepting orders for 2019-nCoV tests from qualified laboratories including 15 qualified U.S. laboratories, 191 qualified international laboratories, and WHO Global Influenza Surveillance Response System (GISRS) laboratories.  ",,,,,,,,,,,,,,,,,,,https://www.cdc.gov/media/releases/2020/p0206-coronavirus-diagnostic-test-kits.html,
United States,2/6/2020,Media,,"The Amerian researchers on 5 February published a report in journal JAMA, called ""2019 Novel Coronavirus—Important Information for Clinicians"".    ",,,,,,,,,,,,,,,,,,x,https://jamanetwork.com/journals/jama/fullarticle/2760782,
United States,2/7/2020,Media,,"President Trump on 6 February spoke with Chinese President Xi Jinping about the novel coronavirus via the phone. ""President Trump expressed confidence in China’s strength and resilience in confronting the challenge of the 2019 novel coronavirus outbreak,"" a White House spokesman said in a statement. ""The two leaders agreed to continue extensive communication and cooperation between both sides."" The correspondence marked the first publicized call between the two leaders since the outbreak began in the Wuhan province. ",,,,,,,,,,,,,,,,,,,https://thehill.com/homenews/administration/481970-trump-discusses-coronavirus-with-chinas-xi,
United States,2/7/2020,Official,,"On 7 February, CDC published in its weekly journal Morbidity and Mortality Weekly Report (MMWR)a new report called ""Persons Evaluated for 2019 Novel Coronavirus — United States, January 2020"". ",,,,,,,,,,,,,,,,,,x,https://www.cdc.gov/mmwr/volumes/69/wr/mm6906e1.htm?s_cid=mm6906e1_w,
United States,2/10/2020,Media,,"The federal government of United States expects to spend up to $66 million in its initial response to the novel coronavirus, according to a notice sent by the Department of Health and Human Services (HHS) to Congress on 9 February. Federal law requires that HHS send Congress a spending plan within 15 days of using the fund. HHS also told Congress last week that it might transfer up to $136 million from other funds to respond to the coronavirus.
In the plan, HHS estimates that the CDC will spend $30 million evacuating more than 800 American citizens from Wuhan, China, and screening, isolating, and quarantining those individuals in the U.S.  The CDC also expects to spend $36 million deploying staff to states where coronavirus cases have been confirmed and Americans are being quarantined; supporting surge staffing at 20 ports of entry where travelers are being screened and buying protective and laboratory equipment and supplies.
Five chartered jets have already landed in the U.S. and the government does not have any current plans for future trips, the State Department said on 8 February.",x,,x,,,x,,,,,,,,,,,,,https://thehill.com/policy/healthcare/482261-us-to-spend-up-to-66m-in-efforts-to-counter-coronavirus-health-officials,
United States,2/10/2020,Media,.,"The National Institutes of Health (NIH) said at a news conference in the afternoon of 7 February that the development of a vaccinet for novel coronavirus is proceeding 'without glitches,' NIH is expected to begin clinical trials in two-and-a-half months. ",,,,,,,,,,,,,,,,x,,x,https://www.barrons.com/articles/moderna-gilead-stock-coronavirus-vaccine-51581109485,
United States,2/10/2020,Official,1006287818,"On 10 February, USCDC posted "" Interim Guidance for Ships on Managing 2019 Novel Coronavirus"".  This document provides guidance for ships originating from, or stopping in, the United States to help prevent, detect, and medically manage suspected 2019-nCoV infections. ",x,,,,,x,,,,x,,,,,,,,,https://www.cdc.gov/quarantine/maritime/recommendations-for-ships.html,
United States,2/11/2020,Media,,"The FBI on 1o February  put out a call to the public, seeking help tracking down the perpetrators of a fake bulletin circulated online on 30 January warning of a “possible coronavirus outbreak” in the Carson area, a warning that was quickly deemed a hoax by county health officials.

",,,,,,,,,,x,,,,,,,,,https://www.dailybreeze.com/2020/02/10/fbi-joins-search-for-perpetrators-of-carson-coronavirus-hoax/,
United States,2/11/2020,Media,,"The US State Department authorized the departure of non-emergency personnel and their families from the US Consulate General in Hong Kong on 10 February due to the novel coronavirus outbreak, a State Department spokesperson announced 11 February. ",,,,,,,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-11-20-intl-hnk/index.html,
United States,2/11/2020,Media,,"On 11 Febraury, a top official at the CDC says a mix-up in the lab allowed an infected patient that had been evacuated from China to leave the hospital and intermingle with other evacuees quarantined at a military base. ",,,,,,x,,,,,,,,,,,,,https://www.cnbc.com/2020/02/11/coronavirus-latest-updates.html,
United States,2/11/2020,Media,,The Defense Department is expected to enable the US Department of Health and Human Services (HHS) the use of 9 additional military bases in the USA as quarantine facilities.,,,,,,x,,,,,,,,,,,,,https://www.vaxbeforetravel.com/us-military-bases-house-2019-ncov-quarantined-individuals,
United States,2/11/2020,Media,1006295102,"The National Institute of Allergy and Infectious Diseases (NIAID) is preparing protocols for in vitro and in vivo studies of the antiviral remdesivir, which has shown promise against other coronaviruses in animal models. A unit of the National Institutes of Health (NIH), is also moving to evaluate other antivirals in preclinical and clinical development through similar studies, as well as approved drugs including lopinavir and ritonavir, two antiretroviral components of the pharmaceutical company Abbvie’s HIV drug Kaletra. ",,,,,,,,,,,,,,,,x,,x,https://www.scmp.com/news/china/society/article/3050102/coronavirus-us-biomedical-agency-test-several-drugs-including,
United States,2/11/2020,Official,1006296045,"The Illinois Department of Public Health (IDPH) is now able to conduct testing for the 2019 novel coronavirus (2019-nCoV), making Illinois the first state to be able to do testing in state. Once specimens from individuals are received at the Chicago IDPH laboratory, test results are typically available within 24 hours. IDPH is in the process of bringing testing for 2019-nCoV online in its Springfield and Carbondale laboratories.",,,,,,,,,,,,,,,,,,,http://dph.illinois.gov/news/illinois-first-state-test-novel-coronavirus,
United States,2/11/2020,Media,1006295540,The United States Postal Service (USPS) will temporarily suspend items destined for China and Hong Kong.,,,,,,,,,,,,,,,,,,,https://www.scmp.com/news/china/article/3050103/coronavirus-us-postal-service-suspends-items-destined-china-and-hong,
United States,2/11/2020,Official,1006295338,"To expedite development of vaccines that protect against the 2019 novel coronavirus, the U.S. Department of Health and Human Services' Office of the Assistant Secretary for Preparedness and Response (ASPR) will expand an existing partnership with New Jersey-based Janssen Research & Development, part of Johnson & Johnson. Janssen and the Biomedical Advanced Research and Development Authority (BARDA), a component of ASPR, will share research and development costs and expertise to help accelerate Janssen's investigational novel coronavirus vaccine into clinical evaluation. Janssen also will work on the scale-up of production and manufacturing capacities required to manufacture the candidate vaccine.",,,,,,,,,,,,,,,,x,,,https://www.hhs.gov/about/news/2020/02/11/hhs-janssen-join-forces-on-coronavirus-vaccine.html,
United States,2/11/2020,Media,1006294618,"U.S. non-profit Medshare announced a donation of 1.8 million respirators and 80,000 isolation gowns is to be sent to China.",,,,,,,,,,,,,,,,,,,https://www.newsghana.com.gh/u-s-non-profit-donates-1-8-million-face-masks-to-help-china-combat-coronavirus-outbreak/,
United States,2/12/2020,Media,1006299590,"On 11 February, the U.S. State Department raised its travel advisory for Hong Kong to level 2 due to the novel coronavirus, which means travelers should exercise increased caution.",,,,,,,x,,,,,,,,,,,,https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/hong-kong-travel-advisory.html,
United States,2/12/2020,Media,,"On 11 February, a total of 195 Americans evacuees from Wuhan were released from coronavirus quarantine at Southern California Air Base. ",,,,,,x,,,,,,,,,,,,,https://www.npr.org/sections/health-shots/2020/02/11/804915231/195-americans-are-released-from-coronavirus-quarantine-at-california-air-base,
