COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
India,2/5/2020,Media,1006253444,"Passengers travelling to Maharashtra from Wuhan will be mandatorily quarantined and tested for the new coronavirus, nCOV, irrespective of the symptoms, and the samples would be sent to the National Institute of Virology (NIV), Pune, according to a circular issued by the health department.",,,,,,x,,,,,,,,,,,,,,
India,2/10/2020,Media,1006286882,"With the threat of novel coronavirus looming large, the Union health ministry has decided to stock up at least 50,000 personal protection equipment (PPE) kits for doctors and other medical staff treating the patients. According to a health ministry official, even though there are adequate stocks of PPE and there is no crisis, the government is already in the process of procuring around 20,000 PPE kits from three companies which imported such equipments.",,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/india/coronavirus-govt-aims-to-stock-up-50000-personal-protection-equipment-for-medical-staff/articleshow/74068662.cms,
India,2/11/2020,Media,,"The Foreign Affairs Ministry on 8 February raised its travel alert for Singapore to level yellow, urging Indonesian citizens to take extra precautions when they visit the city-state. In case of emergency, Indonesian citizens in Singapore can contact the Indonesian Embassy on +65 67377422 or press the emergency button on the ministry's official Safe Travel application.",,,,,,,x,,,,,,,,,,,,https://jakartaglobe.id/news/indonesia-raises-travel-alert-for-singapore-after-citystate-declares-orange-alert-for-coronavirus-outbreak,
India,2/11/2020,Media,1006292277,"India have ramped up precautions such as conducting thermal screening on passengers on flights coming in from Singapore and Thailand, and further restricting travel from China.
all passengers arriving from China, Hong Kong, Singapore and Thailand would be screened by the Airport Health Organisation once they step out of the aerobridge. Passengers would be allowed to move towards immigration only after screening and clearance by medical staff.",,,,x,,,,x,,,,,,,,,,,https://www.straitstimes.com/asia/se-asia/countries-widen-travel-warning-to-include-singapore,
India,2/12/2020,Media,,"India's Cental Poultry Development Organisation (CPDO) pubbished a viral message claiming 'chicken infected' with the novel Coronavirus was found in Bangalore. CPDO said the claim is false and misleading and it was an attempt to create panic.  

",,,,,,,,,,x,,,,,,,,,https://www.boomlive.in/fake-news/false-chicken-infected-with-coronavirus-in-bangalore-6850,
India,2/12/2020,Media,,Indian Council of Medical Research (ICMR) has agreed to test clinical samples for COVID-19 for southeast Asian region countries in its laboratories. India has also agreed to provide technical assistance to Bhutan in managing this infectious disease and screening of passengers. ,,,x,,,,,,,,,,,,,,,,https://qz.com/india/1800640/coronavirus-india-is-helping-china-bhutan-afghanistan/,
India,2/12/2020,Media,,The Department of Biotechnology (DBT) on 11 February said it was partnering with the Norway-based Coalition of Epidemic Preparedness and Innovations (CEPI) to fund development of vaccines for the novel coronavirus. DBT is putting together a network of organisations globally who are working on better diagnostics to detect the infection and also possible monoclonal antibodies.,,,,,,,,,,,,,,,,x,,,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/biotech-department-set-to-work-on-vaccines/articleshow/74091775.cms?from=mdr,
India,2/13/2020,Media,1006307637,"Air India had conducted an emergency evacuation operations from the Wuhan city, which is the epicenter of the widely spreading Novel Corona Virus Flu. Despite being aware of the aforementioned severe situation in the region, the Air India sent two B-747 aircraft with teams of Air India as well as teams from Ministry of Health for two consecutive days, i.e. January 31, 2020 and on February 1, 2020, returning the next day. UNI AR SHK2138",,,,,,,,,,,,,,,,,,,,
India,2/13/2020,Media,,"On 13 February, Health Minister Harsh Vardhan  assured Parliament that India was equipped to deal with the Coronavirus outbreak, says more than 1,100 incoming flights have been screened.
All 645 Indian national repatriated from Wuhan and placed in quarantine in Gurgaon and Delhi have tested negative
",,,x,x,,x,x,,,,,,,,,,,,https://www.aseanbriefing.com/news/coronavirus-asia-asean-live-updates-by-country/,
India,2/14/2020,Media,,"The ministry of health and family welfare in India has termed the situation within the country “under control” presently, and states were asked to remain alert and vigilant with efforts generating community-level awareness taking centre stage. Screening of passengers for Covid-19 symptoms is going on in 21 airports, 12 major seaports, and border crossings across the country. According to ministry communication, 2148 flights and 232613 passengers from China have been screened so far. Despite China’s initial reluctance, India managed to evacuate on Feb. 1 hundreds of Indians who were stranded in Wuhan due to the outbreak.
Almost two weeks after the evacuation, the government reported that all Indian evacuees from Wuhan—645 of them—have tested negative for 2019-nCoV. Over 11,500 individuals are presently under community surveillance in 34 states/union territtories and contact tracing is going on. As of now, 1,632 samples from suspected patients have been tested from across the country of which three samples have tested positive; all from the state of Kerala. ",,,,,,,,,,,,,,,,,,,https://qz.com/india/1802684/indias-kerala-defeated-deadly-coronavirus-using-information/,
India,2/16/2020,Media,1006326516,The Government of India is soon providing a consignment of medical supplies to aid and assist China.,,,,,,,,,,,,,,,,,x,,http://newsonair.nic.in/News?title=India-will-do-everything-to-assist-China-in-fight-against-coronavirus:-Govt&id=381429,
India,2/16/2020,Media,1006326516,"The Union Health Ministry has constituted central teams of experts for the examination of villages bordering Nepal for novel coronavirus infection. According to the Ministry, villages bordering Nepal in the states of Uttarakhand, Uttar Pradesh, Bihar, Sikkim and West Bengal will be inspected by central teams for community-level Information Education Communication activities for novel coronavirus. Five separate teams of doctors from the National Centre for Disease Control, Safdarjung Hospital, Dr Ram Manohar Lohia Hospital among others have been set up.",x,,,,,x,,,,,,,,,,,,,http://newsonair.nic.in/News?title=India-will-do-everything-to-assist-China-in-fight-against-coronavirus:-Govt&id=381429,
India,2/16/2020,Media,1006326755,"The Indian immigration department has sent a list to the health department for monitoring seven Bareilly residents who returned from Thailand, suspecting of contracting novel coronavirus (nCov-2019).",,,,,,x,,,,,,,,,,,,,,
India,2/18/2020,Media,,"A candidate vaccine for novel coronavirus  is ready for pre-clinical trials, and possibly even human trials within six months, as part of collaboration between Pune-based Serum Institute of India (Serum Institute of India (SII) and American biotechnology firm Codagenix to develop a preventive vaccine against the new virus.

",,,,,,,,,,,,,,,,x,,,https://timesofindia.indiatimes.com/india/1st-step-to-coronavirus-shield-ready-for-pre-clinical-tests-human-trials-in-6-months/articleshow/74183059.cms,
India,2/18/2020,Media,,"Two Indian nationals abord the Diamond Princess cruise ship have tested positive for the virus.
The government is sending a plane full of medical supplies and will return with Indian nationals.
Health Minister Harsh Vardhan on 18 February assured Parliament that India was equipped to deal with the Coronavirus outbreak, says more than 1,100 incoming flights have been screened.
",x,,x,,,x,,,,,,,,,,,,,https://www.aseanbriefing.com/news/coronavirus-asia-asean-live-updates-by-country/,
India,2/19/2020,Media,,"The Government of Nagaland, a state bordering Myanmar, has said that 15 of 94 persons who returned from coronavirus-affected countries have been kept under home isolation as per WHO's norms. Any persons with travel history to China or the affected countries from 10 January are being asked to self-declare and send their detailed addresses of places visited along with the local address to helpline numbers through an SMS or through WhatsApp.. 
All surveillance and rapid response teams and logistics for case management and diagnosis have been in placed. The Special Surveillance System Portal for Novel Coronavirus status was activated by MoHFW on 7 February. 
",,,,,,x,,,,x,,,,,,,,,https://www.freepressjournal.in/india/coronavirus-update-15-placed-under-home-isolation-in-nagaland,
India,2/19/2020,Media,1006344049,"Two of the 19 Chinese crew members of ship 'M V Magnate', which arrived Chennai in the evening of 18 February, were isolated for suspected novel coronavirus infection and their blood samples were sent for laboratory tests. The two crew members were isolated within the ship, which was kept away from access of anybody from shore side and no crew was allowed shore access.",x,,,,,x,,,,,,,,,,,,,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006344049,
India,2/21/2020,Media,1006357351,"The Advance Diagnostic Laboratory (ADL) in Amritsa is prepared to perform the test of suspected new coronavirus patients, which makes Punjab the first province in India that will perform the test for the new virus. The National Institute of Health (NIH), Islamabad, was previously the only place in the country where this test is possible.
The federal government has provided required kits, special suits and other logistic support to perform tests on the suspected coronavirus patients. A five-member team of experts from Punjab had already got training from the NIH Islamabad to draw samples of suspected patients and perform tests. The experts associated with sampling and treatment of the suspected coronavirus patients have been provided full-body medical suits besides kits to stop transmission of the virus.
",,,,,,x,,,,,,,,,,,,x,https://www.dawn.com/news/1535660,
India,2/23/2020,Media,1006371702,India on Sunday 23 February responded to China's concerns about restrictions on the export of medical supplies needed to combat the Coronavirus outbreak by saying a one-time exemption had been granted.,,,,,,,,,,,,,,,,,x,,,
India,2/23/2020,Media,1006369987,"On 23 February, A high-level review meeting on COVID19 chaired by India's cabinet secretary on Saturday 22 February announced to enforce universal screenings of all incoming air passengers from Indonesia, Vietnam, Malaysia and Nepal, according to the Press Information Bureau of the Government of India. The screening of passengers from these countries will come into effect from Monday 24 February, the bureau said in a statement.",,,x,x,,x,x,x,,,,,,,,,,,,
India,2/24/2020,Media,,"India's Directorate General of Civil Aviation (DGCA) has ordered screening of passengers from four more countries -- Nepal, Vietnam, Indonesia and Malaysia, as part of efforts to prevent spreading of novel coronavirus. In addition to China, Hong Kong, Japan, South Korea, Thailand and Singapore, travellers from 10 countries are now being screening at Indian airports. ",,,x,,,,,,,,,,,,,,,,https://english.manoramaonline.com/news/world/2020/02/23/coronavirus-twelve-indians-diamond-princess-cruise-ship-airports-screen-passengers.html,
India,2/24/2020,Media,,"India on 22 February issued a fresh travel advisory asking citizens to avoid non-essential travel to Singapore as part of attempts to stop the spread of coronavirus. India is among the top sources of international arrivals to Singapore and accounted for more than 1.4 million visitors in 2019.
India has also flown back two batches of evacuees from China, comprising 640 Indians and seven Maldivian nationals. Most of them were students studying medicine there. They were taken directly to two special quarantine facilities on arrival. Most of them have been discharged after testing negative for the virus.",,,,,,x,x,x,,,,,,,,,,,https://www.straitstimes.com/asia/south-asia/coronavirus-india-advises-citizens-against-non-essential-travel-to-singapore,
India,2/24/2020,Media,,"India on 2 February said some restrictions were imposed on export of certain medical equipment to China in view of their short supply within the country and asserted that precautions taken by authorities were in accordance with the WHO's advisory on coronavirus.
Almost all Indian airlines have stopped flights to China while the government has cancelled all e-visas as well as normal visas issued to Chinese citizens.
On 22 February, government sources said that China was ""deliberately delaying"" permission for the Indian Air Force plane to coronavirus-hit Wuhan to supply relief materials and bring back more Indians from the city. India has already evacuated around 640 Indians from Wuhan, but over 100 Indians are still stuck in Wuhan.",,,,,,,,x,x,,,,,,,,,,https://www.thenewsminute.com/article/some-restrictions-imposed-export-medical-equipment-china-mea-118778,
India,2/26/2020,Media,,"India has sent China 15 tons of medical relief material to help in the battle against coronavirus. This aircraft will be bringing stranded Indians, who have consented to be evacuated from Wuhan/Hubei back to India shortly.


",,,,,,,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-26-20-intl-hnk/index.html,
India,2/26/2020,Media,1006393577,"An Indian Air Force special flight has carried around 15 tons of medical assistance comprising masks, gloves and other emergency medical equipment. This assistance has been provided in the wake of  the novel Corona virus outbreak in China and the request by the neighbouring country to provide medical supplies. The Flight will bring back some Indians and foreign nationals from some of the neighboring countries. 
",,,,,,x,x,,,,,,,,,,x,,"http://newsonair.nic.in/News?title=Coronavirus:-Indian-aircraft-to-deliver-medical-supplies,-evacuate-Indians-reaches-Wuhan&id=381910",
India,2/27/2020,Media,1006401984,"On 27 February, India  evacuated 195 nationals, who were seeking to escape the coronavirus outbreak, from Japan and China. While 119 people were evacuated from cruise ship Diamond Princess in Japan, 76 more were brought back from Wuhan in China by a relief military aircraft.
Significantly, India also evacuated 36 foreign nationals from Wuhan and five from Japan. Of the 36 foreign nationals evacuated from Wuhan, 23 were from Bangladesh, six from China, two each from Myanmar and Maldives and one each from South Africa, US and Madagascar. Of the five from Japan, there were two from Sri Lanka and one each from Nepal, South Africa and Peru.",,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/india/india-evacuates-195-desis-from-china-and-japan/articleshow/74355992.cms,
India,2/28/2020,Media,1006408049,"On 28 February, India suspended its special visa on arrival facilities for Japanese and South Koreancitizens, citing the worsening coronavirus outbreaks there. However, the Indian government has said that Japanese and South Korean citizens can still apply for visas ahead of their trips.
India has urged its citizens to avoid travelling to China, Singapore, South Korea, Italy or Iran, and has warned that any travelers returning from those countries may be quarantined for 14 days.",,,,,,x,x,x,,,,,,,,,,,https://www.ft.com/content/e0a8cf67-896e-3b0c-89ce-03e43581008d,
India,2/28/2020,Media,1006407521,The Indian Consulate in Dubai has issued an advisory to members of the Indian community in the UAE to spread awareness and help prevent the spread of Coronavirus/ Covid-19 in the community. There are more than 3.42million Indians living in the UAE according to latest official figures. ,,,,,,,,,,x,,,,,,,,,https://gulfnews.com/uae/coronavirus-advisory-for-indians-in-uae-1.70024810,
India,3/2/2020,Media,,"On 2 March, an Italian national tested positive for coronavirus in the western Indian state of Rajasthan, a major tourist destination, taking the number of people who have tested positive in the country to six.
The Indian authorities have been screening travelers arriving from 12 countries. More than 1 million people had been screened on the border with Nepal. The government has advised Indians to refrain from non-essential travel to the worst affected countries, including China, South Korea, Iran and Italy.
U.S. intelligence agencies are monitoring the global spread of coronavirus and the ability of governments to respond, warning that there were concerns about how India would cope with a widespread outbreak.",x,,x,,,x,,,,,,,,,,,,,https://www.reuters.com/article/us-health-coronavirus-india/india-reports-three-more-cases-of-coronavirus-including-italian-national-idUSKBN20P15O,
India,3/2/2020,Media,,"The Ministry of Civil Aviation, India, has announced multiple preventive measures against the novel coronavirus at 20 airports in the countries. Thermal cameras have been installed and airport signage being displayed at all the airports. Arriving passengers from China and Hong Kong  are being screened at the pre-immigration areas of the airports.",,,x,,,,,,,,,,,,,,,,https://www.airport-technology.com/features/coronavirus-measures-world-airports/,
India,3/2/2020,Media,,"More than 400 Indian fishermen stranded on the Iranian island of Kish are calling for the Indian government to airlift them home. The fishermen, who sent out an SOS video, are reportedly running out of food, fuel supplies and fear for their health as they do not have protective masks in coronavirus-hit Iran. India's minister of external affairs, tweeted that he is currently collaborating with the Iranian authorities for their return. ",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/algeria-egypt-confirm-coronavirus-cases-live-updates-200301232150803.html,
India,3/2/2020,Media,,Visa and e-visa issued to nationals of China before 5 February 2020 are invalidated. Passengers who have been in Chinaon or after 15 January 2020 are not allowed to enter India. Their visa and e-visa issued before 5 February 2020 are invalidated. This does not apply to passengers with an OCI card and airline crew. Nationals of Japan and South Korea can no longer obtain a visa on arrival.,,,,,,,,x,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
India,3/2/2020,Media,,Nationals of Japan and South Korea can no longer obtain a visa on arrival.,,,,,,x,,x,x,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
India,3/3/2020,Media,1006435218,"India has restricted the export of 26 pharmaceutical ingredients and drugs made in the country, as concern mounted the coronavirus outbreak could turn into a pandemic. Indian pharma companies get almost 70% of the active pharmaceutical ingredients (APIs) for their medicines from China.",,,,,,,,,,,,,,,,,,,https://www.aseanbriefing.com/news/coronavirus-asia-asean-live-updates-by-country/,
India,3/4/2020,Media,,"The Indian Prime Minister urged Indians not to panic, also asked people to stay away from large gatherings. The Minister and his Cabinet colleagues declared they would not participate in any Holi programmes. He also announced that the traditional Holi celebrations at Rashtrapati Bhawan, the President’s house, were cancelled as a precautionary measure.",,,,,,,,,,,x,,,,,,,,https://www.straitstimes.com/asia/south-asia/indias-modi-to-go-into-virus-lockdown-for-holi-festival,
India,3/4/2020,Media,,A group of 17 Italian tourists taken to a quarantine facility in New Delhi have tested positive for the coronavirus. The group entered India before the country began screening passengers from Italy. Their Indian tour bus driver was also found to be infected.,,,,,,x,,,,,,,,,,,,,,
India,3/5/2020,Media,,"All government-run primary schools in the Indian capital New Delhi will remain closed until March 31, as a precaution against the spread of the coronavirus.",,,,,,,,,,,x,,,,,,,,https://www.aljazeera.com/news/2020/03/backs-83bn-funds-china-death-toll-tops-3000-live-updates-200305000715579.html,
India,3/6/2020,Media,,"All international arrivals to India are required to undergo medical screening, irrespective of nationality. These screening measures are in place across 30 airports.",,,x,,,,,,,,,,,,,,,,https://edition.cnn.com/world/live-news/coronavirus-outbreak-03-06-20-intl-hnk/index.html,
India,3/6/2020,Media,,"Indian authorities have advised all states to avoid mass gatherings until the coronavrius' spread is contained, the Ministry of Health said in a tweet on 6 March. The tweet carried a memorandum from the ministry recommending individual state governments ""take necessary action"" to guide event organizers on precautions to prevent the spread of the disease.
Holi is a major Hindu festival that falls on March 10 this year. The Mughal Gardens at Rashtrapati Bhavan, the president's official residence, will also close for the public from 7 March to avoid any large gatherings.


",,,,,,,,,,x,x,,,,,,,,https://edition.cnn.com/world/live-news/coronavirus-outbreak-03-06-20-intl-hnk/index.html,
India,3/6/2020,Media,,"The Border Security Force said the daily retreat ceremony at Attari-Wagah border in Punjab will be conducted without public presence due to the novel coronavirus outbreak, effective from 7 March. 
Delhi Chief Ministersaid the anganwadis, or the government child-care centres, will be closed.
The first flight from Iran will carry around swabs of 300 Indians suspected of having coronavirus and is likely to land the night of 6 March.",,,,,,x,,,,,x,,,,,,,,https://scroll.in/latest/955385/coronavirus-daily-roundup-heres-what-we-know-so-far,
India,3/6/2020,Media,,"The Government of Assam, a state in northeastern India, on 6 March stepped up measures to prevent COVID-19 after neighbouring Bhutan reported its first positive case who had spent a few days in Assam and took a seven-day Brahmaputra river cruise before leaving to Bhutan. The Government is  trying to identify the particular people who may have been in touch with him during his stay in Assam. 
Assam government has directed the magistrates of all districts of the state to ensure that no mass gathering takes place during Holi festival or after that. ",,,,,,x,,,,,x,,,,,,,,https://www.indiatoday.in/india/story/coronavirus-outbreak-assam-steps-up-measures-after-bhutan-reports-first-case-1653194-2020-03-06,
India,3/9/2020,Media,,"A voice message featuring tips on how to protect yourself against coronavirus has replaced the usual ringing tone for mobile phone users in India. Nearly 1.2 billion subscribers of telecoms networks, including BSNL, MTNL Reliance Jio, Airtel and Vodafone-Idea, have been hearing a recorded message when they dial out, according to a press release issued by India’s Health Ministry.",,,,,,,,,,x,,,,,,,,,https://www.cnn.com/asia/live-news/coronavirus-outbreak-03-09-20-intl-hnk/index.html,
India,3/9/2020,Media,,"The northeastern Indian state of Arunachal Pradesh is denying entry to all foreign nationals over coronavirus fears, the state government announced.",,,,,,,,x,,,,,,,,,,,https://www.cnn.com/asia/live-news/coronavirus-outbreak-03-09-20-intl-hnk/index.html,
India,3/9/2020,Media,,"On 9 March, Delhi chief minister ordered that DTC and cluster buses, Delhi Metro and hospitals to be disinfected on a regular basis as a precautionary measure to deal with the coronavirus. Appealing Delhi citizens not to panic, the Delhi chief minister said that the national capital was fully prepared to deal with the virus, with 168 isolation beds being set up at 25 hospitals in the city.  
India's health ministry has said as many as 52 laboratories are now operational across the country for testing COVID-19 virus. An additional 57 laboratories have been provided with viral transport Media and swabs for sample collection. 
",,,,,,x,,,,,,,,,,,,,https://www.livemint.com/news/india/coronavirus-update-india-records-5-more-confirmed-cases-of-deadly-virus-covid-19-takes-total-to-39-11583657275017.html,
India,3/9/2020,Media,,"Six scientists from the Indian Council of Medical Research (ICMR) have been stationed in Iran. Equipment and reagents, worth approximately ₹10 crores have been dispatched to enable Iran to setup a lab there.",,,,,,x,,,,,,,,,,,,,https://www.livemint.com/news/india/coronavirus-update-india-records-5-more-confirmed-cases-of-deadly-virus-covid-19-takes-total-to-39-11583657275017.html,
India,3/9/2020,Official,1006479282,"On 9 March, the Cabinet Secretary took a video conference with Chief Secretaries of all States/UTs and emphasized upon actions like surveillance at points of entry (PoE), surveillance in the community, laboratory support and hospital preparedness. He called upon States/UTs to scale up logistics, quarantine facilities, capacity building, information management and risk communication.
To meet the increasing demand and convenient screening of passengers, manpower deployed at airports have been substantially increased. There are now 286 doctors, 160 nurses and 295 paramedics stationed at airports across the country. A total of 9,41,717 international passengers from 8,827 flights have been screened at airports till now with 54 passengers being referred to IDSP/ hospitals.",x,,x,,,,,,,,,,,,,,,,https://pib.gov.in/PressReleseDetail.aspx?PRID=1605855,
India,3/9/2020,Media,1006480322,The government is mulling lifting of export restrictions imposed on 26 pharmaceutical products after drug manufacturers assured availability of adequate stocks of medicines to cater to local demand at least till May-June,,,,,,,,,,,,,,,,,,x,,
India,3/9/2020,Media,,"Effective 10 March 2020:
Passengers who arrive from or have been in Italy or Korea (Rep.) with a visa issued after 5 March 2020 by India are only allowed to enter if they have a health certificate of being tested negative for Coronavirus (COVID-19) from a designated laboratory authorized by the health authorities of Italy or Korea (Rep.).",,,,,,x,x,,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
India,3/10/2020,Media,,"The northeastern Indian state of Manipur has closed its border with Myanmar amid coronavirus concerns, the region's chief minister tweeted on 10 March. Myanmar has not publicly confirmed any coronavirus cases within its borders, but several Indian states in the country's northeast are taking extra precautions as the virus spreads globally.
The nearby state of Arunachal Pradesh has banned the entry of foreigners due to fears of coronavirus spreading into the region. The state government issued a notice Friday stating that permits issued to foreigners to enter the state are being suspended until further notice.",,x,,,,,,x,,,,,,,,,,,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-10-20-intl-hnk/index.html,
India,3/10/2020,Media,,"India's Kerala State Government is suspending all schools and canceling nearly all year-end exams, according to a senior government official in the state. All public programs will be suspended until 31 March and an coronavirus awareness programs will be launched.",,,,,,,,,,x,x,,,,,,,,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-10-20-intl-hnk/index.html,
India,3/10/2020,Media,,"India completed its first evacuation of its citizens from virus-hit Iran, with 58 Indian pilgrims being brought back. India is working on the return of other Indians. ",,,,,,,,,,,,,,,,,,,https://www.dw.com/en/coronavirus-latest-germany-pledges-1-billion-to-tackle-outbreak/a-52698747,
