COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
Japan,2/10/2020,Media,,The Japanese government is working to increase the domestic production of face masks amid the coronavirus outbreak.,,,,,,,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-10-20-intl-hnk/h_f45d7f830b920d639a6281017cc1ce7c?utm_source=twCNNi&utm_medium=social&utm_content=2020-02-10T07%3A35%3A05&utm_term=link,
Japan,2/10/2020,Media,1006286872,"The Japanese researchers published a study in the Journal of Clinical Medicine, called ""The Rate of Underascertainment of Novel Coronavirus (2019-nCoV) Infection: Estimation Using Japanese Passengers Data on Evacuation Flights"".  
The sudy indicates that the incidence of infection in Wuhan can be estimated at 20,767 infected individuals, including those with asymptomatic and mildly symptomatic infections. The infection fatality risk (IFR)—the actual risk of death among all infected individuals—is therefore 0.3% to 0.6%, which may be comparable to Asian influenza pandemic of 1957–1958.",,,,,,,,,,,,,,,,,,x,https://www.mdpi.com/2077-0383/9/2/419,
Japan,2/10/2020,Media,1006288253,"Regular flights between mainland China and at least 13 regional airports in Japan will be completely suspended due to the outbreak of a new coronavirus, airport operators said Monday 10 February. ",,,,,,,,x,,,,,,,,,,,https://mainichi.jp/english/articles/20200211/p2g/00m/0bu/009000c,
Japan,2/12/2020,Media,1006299588,"The Japanese government on 12 Febbruary decided to bar entry to travelers from Zhejiang Province, tightening its entry restrictions in light of the widening reach of the new coronavirus. 
Foreign nationals who have been in Zhejiang within 14 days of arrival in Japan, or who hold a passport issued in the province, will be denied entry. This follows an earlier decision to ban travelers from Hubei Province.",,,,,,,,x,,,,,,,,,,,https://english.kyodonews.net/news/2020/02/5481d14af447-urgent-japan-extends-entry-ban-to-visitors-from-chinas-zhejiang-province.html,
Japan,2/12/2020,Media,1006299729,Japan faces COVID-19 test kit shortage as infections on the quarantined ship rise. ,,,,,,,,,,,,,,,,,,,https://www.japantimes.co.jp/news/2020/02/12/national/science-health/japan-covid-19-test-kit-shortage-cruise-ship/#.XkP7rDFKg2w,
Japan,2/12/2020,Media,,"On 11 February, the Japanese Foreign Minister said Japan plans to send fifth coronavirus evacuation flight to China. ",,,,,,,,,,,,,,,,,,,https://www.japantimes.co.jp/news/2020/02/11/national/japan-fifth-evacuation-flight-china/#.XkP7lzFKg2w,
Japan,2/12/2020,Media,1006302718,"The Summer Olympics in Tokyo are still more than five months away, but as the coronavirus continues to spread in China, there are questions about whether the global health emergency might ultimately impact the Games. The Tokyo 2020 organizing committee announced last week that it has established a ""novel coronavirus countermeasures task force,"" to be led by Muto, its chief executive officer. Tokyo 2020 will continue to collaborate with all relevant organizations which carefully monitor any incidence of infectious diseases and we will review any countermeasures that may be necessary with all relevant organizations, the committee said in a statement provided to USA TODAY Sports and other media outlets. The Olympic organizing committee added that the Japanese government and the Tokyo Metropolitan Government have also established groups to monitor and respond to issues related to the coronavirus.

",,,,,,,,,,,x,,,,,,,,https://www.usatoday.com/story/sports/olympics/2020/02/12/2020-tokyo-olympics-coronavirus-impact/4717327002/,
Japan,2/13/2020,Media,,"Japan’s Health Minister declared on 12 February 2020 that his ministry will seek measures to screen everyone aboard the Diamond Princess Cruise ship, but Japan apparently has had its hands tied, as the number of test kits to diagnose the new coronavirus has been limited, in addition to logistics difficulties.",,,,,,,,,,,,,,,,,,,https://www.japantimes.co.jp/news/2020/02/12/national/science-health/japan-covid-19-test-kit-shortage-cruise-ship/#.XkVN_DJKj0O,
Japan,2/13/2020,Media,1006306426,"Japan will allow some elderly passengers of the Diamond Princess cruiser who tested negative for coronavirus to disembark earlier than planned, Japanese Health Minister announced Thursday, after 44 new cases were confirmed on board the ship kept in quarantine at Yokohama port. ",,,,,,,,,,,,,,,,,,,,
Japan,2/13/2020,Media,1006306659,"Japan's Prime Minister Shinzo Abe said his cabinet will decide on Friday February 14 to spend 10.3 billion yen of budget reserve to respond to the coronavirus. The measures will total 15.3 billion yen, he added after a meeting of a task force on the virus.",,,,,,,,,,,,,,,,,,,,
Japan,2/13/2020,Media,,"1. Passengers who have been in the Hubei Province or Zhejiang Province (China People's Rep.) in the past 14 days are not allowed to enter Japan. 
- This does not apply to nationals of Japan; 
- This does not apply to spouses or children of nationals of Japan. 
2. Nationals of China (People's Rep.) with a passport issued in Hubei Province or Zhejiang Province (China People's Rep.) are not allowed to enter Japan. 
- This does not apply when passengers can prove that they have not been in Hubei Province and Zhejiang Province the last 14 days.",,,,,,x,x,x,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Japan,2/14/2020,Media,,Two new cases of people from Tokyo who had close contact with the taxi driver who has been confirmed to have the virus.,,,,,,,,,,,,,,,,,,,https://www.aseanbriefing.com/news/coronavirus-asia-asean-live-updates-by-country/,
Japan,2/14/2020,Media,1006313685,"Japanese authorities on Friday Feb 14 began evacuating some elderly and frail passengers from the quarantine cruise ship, whose tests for the new coronavirus were negative.
The authorities have given these people aged 80 or over, in poor health or confined on board in cabins without windows, the choice to be relocated ashore.
Only those with negative tests for the new coronavirus that infected 218 people on board can benefit from this measure.",,,,,,,,,,,,,,,,,,,,
Japan,2/17/2020,Media,,"An additional 99 people have tested positive for coronavirus on a cruise ship off the Japan coast, Japanese media said Monday, citing new figures from the health ministry, making the total number of positive cases on the Diamond Princess to 454. ",,,,,,,,,,,,,,,,,,,https://www.thestatesman.com/world/99-more-people-test-positive-for-coronavirus-on-japan-cruise-ship-1502856847.html,
Japan,2/17/2020,Media,1006330929,"Japan's health ministry on Monday Feb 17  advised people to consult dedicated coronavirus-related offices at public health centers or other relevant facilities if they run a fever of 37.5 degrees Celsius or over for at least four days. Also asked to do so were people feeling lethargic or breathing difficulties severer than such conditions for influenza. The recommendation was included in a set of guidelines announced the same day as rough indications for when a person should reach out to the consultation offices if they develop fever or other symptoms. 
The ministry advised elderly people, those suffering from chronic diseases such as diabetes, and heart and respiratory problems, people on dialysis, those using immunosuppressive or anticancer drugs, and pregnant women to use the consultation services if their suspected new coronavirus symptoms continue for around two days, because their conditions could rapidly deteriorate if they are infected with the COVID-19 virus.
It called for cases involving children to be handled in the same way as that for a normal adult since there have been no reports of symptoms of children infected with the virus tending to become severe.
The guidelines call on people beginning to show cold-like symptoms, such as fever, to stay home from school or work and refrain from going outside, and check and record their body temperature every day before using the COVID-19 consultation offices or visiting a medical institution.
They are asked to only visit medical institutions recommended by the special consultation offices and thoroughly take necessary measures, including washing their hands and wearing face masks.
The special consultation offices are at 536 places in the nation, and they handle consultations for 24 hours a day as much as they can, according to the ministry. While a total of 726 medical institutions have outpatient departments for the new coronavirus at present, the ministry plans to increase the number to 800.",,,,,,,,,,x,,,,,,,,,https://mainichi.jp/english/articles/20200217/p2g/00m/0na/086000c,
Japan,2/17/2020,Media,1006333641,"The Tokyo Marathon, one of the world’s largest races, with an estimated 38,000 runners, has been restricted to elite runners because of new cases of the coronavirus confirmed within Japan, organizers announced Monday 17 February",,,,,,,,,,,x,,,,,,,,"
https://www.nytimes.com/2020/02/17/sports/tokyo-marathon-cancelled-coronavirus.html?emc=rss&partner=rss
",
Japan,2/18/2020,Media,,Japan plans to try using HIV drugs to treat people with coronavirus. The chief cabinet secretary of the Japanese government indicated that the country is currently preparing to start clinical trials using HIV medication on the novel coronavirus. ,,,,,,,,,,,,,,,,x,,,https://www.foxnews.com/health/japan-to-trial-hiv-medications-on-coronavirus-patients,
Japan,2/18/2020,Media,,Italian fashion house Prada has put off a show in Japan in May due to the novel coronavirus outbreak. ,,,,,,,,,,,x,,,,,,,,https://www.aljazeera.com/news/2020/02/cloneofcloneof200215224437270-200216231809757-200217231044837.html,
Japan,2/18/2020,Media,1006328883,"A sudden spike in new coronavirus cases was confirmed among attendees at a New Year's party for independent taxi drivers held on a traditional ""yakatabune"" river tour boat on 18 February in Tokyo. The metropolitan government has been conducting tests on around 200 people involved in the party and had confirmed 11 participants and yakatabune employees were infected with the coronavirus as of 16 February. The Government is calling for measures to prevent transmission. ",,,,,,x,,,,,,,,,,,,,https://mainichi.jp/english/articles/20200217/p2a/00m/0na/012000c,
Japan,2/18/2020,Media,,The Imperial Household Agency on 17 February said that it has canceled a public birthday event for Emperor Naruhito at the Imperial Palace scheduled on the weekend due to concern it could contribute to spread of the new coronavirus.,,,,,,,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/02/fab476be601b-breaking-news-emperor-naruhito-birthday-event-canceled-due-to-coronavirus-outbreak.html,
Japan,2/18/2020,Media,,"The country’s health minister has confirmed that the disembarkation of the Diamond Princess will begin on Wednesday, 19 February. Japan’s health ministry has issued guidelines for people experiencing symptoms similar to the coronavirus. People who have had a temperature of 37.5 Celcius for four days should call the nationwide healthcare centers that are responsible for responding to the virus outbreak. The government hopes this will prevent citizens from inundating local hospitals.Japanese officials have confirmed a further 99 people aboard the Diamond Princess have tested positive for the virus.",,,,,,x,,,,x,,,,,,,,,https://www.aseanbriefing.com/news/coronavirus-asia-asean-live-updates-by-country/,
Japan,2/19/2020,Media,,More Japanese companies are adopting the practice of encouraging their employees to work from home to prevent exposing them to the novel coronavirus on congested public transport and in offices. Japanese e-commerce giant Rakuten told employees who had recently returned from China to work from home for two weeks.,,,,,,x,,,,x,,,,,,,,,https://edition.cnn.com/2020/02/18/asia/japan-health-guidelines-coronavirus-hnk-intl/index.html,
Japan,2/19/2020,Media,,Hospitals in Japan that are not designated for infectious disease treatment are scrambling to find ways to cope with the continued spread of novel conronavirus in the country. The new set of guidelines issued by the Health Ministry on 17 February has led to a surge in the number of people seeking consultations and wishing to be tested for the virus. Expers are voicing concerns and hospital plans to set its own criteria for symptoms because their virus test system and equipment for infectious disease treatment are not sufficient.,,,,,,x,,,,,,,,,,,,,https://www.nippon.com/en/news/yjj2020021800511/non-designated-hospitals-brace-for-coronavirus-outbreak.html,
Japan,2/19/2020,Media,,"New Japan Pro Wrestling has issued new guidelines for fans as Japan struggles with the novel coronavirus outbreak. The company said all future live shows will go on, but are advising ill fans tto stay home, and encouraging fans and their staff to wear surgical-style masks in addition to providing disinfectant spray at events. The statement also said attendee health checks may be part of future shows and that fans that don't feel well at shows may be asked to leave. They also said that all meet and greets, and autograph signings are canceled until further notice. They have events scheduled in Tokyo all weekend long.",,,,,,x,,,,x,x,,,,,,,,https://www.f4wonline.com/new-japan-news/njpw-cancels-meet-greets-issues-event-guidelines-due-coronavirus-304471,
Japan,2/20/2020,Media,,"In response to US CDC's assessment that Japan’s efforts “may not have been sufficient to prevent transmission among individuals on the ship”, Japan's National Institute of Infectious Diseases in Tokyo released an analysis and shows that a large portion of infections occurred before the quarantine began, and that secondary transmissions – those that occurred in the past 14 days – were confined mainly to crew members. Government officials and health workers not subject to the same restrictions as the passengers. Most of the infected passengers developed symptoms between 6 to 9 February, while most crew members first showed symptoms from 10 February onwards.
An Iwate Medical University professor, who inspected the situation onboard last week told reporter that the virus was most likely spread not through coughs and sneezes, but from the food trays an infected crew member carried to the passengers. 
In a statement issued on 20 February, the health ministry defended its measures on the ship, including those designed to prevent transmissions among crew members, such as requiring them to wear mask and gloves while working, washing their hands regularly and eating meals a certain distance from one another. The ministry said it had conducted “consultations on appropriate infection control in the ship” with experts and they’ve been doing their best in the circumstances. 
While Japanese passengers made their way home on public transport, those from other countries prepared to return on chartered flights.",,,,,,x,,,,,,,,,,,,,https://www.theguardian.com/world/2020/feb/20/coronavirus-two-diamond-princess-passengers-die-as-japan-defends-quarantine,
Japan,2/21/2020,Media,,"While foreign travelers leaving the ship face more quarantine at home, Japanese do not - a situation that has stoked concerns about Japan's quarantine practices. A number of countries have flown nationals who were aboard the liner home and some evacuees in Australia, Israel and USA have been tested positive for the virus after their arrival.",,,,,,x,,,,,,,,,,,,,https://kfgo.com/2020/02/21/as-japan-coronavirus-concerns-grow-hundreds-to-leave-quarantined-cruise-ship/,
Japan,2/21/2020,Official,,"On 19 February 2020, the Japanese National Institute of Infectious Diseases published an analysis on the COVID-19 cases on the cruise ship in Yokohama Port with data as of 18 February.",,,,,,x,,,,,,,,,,,,x,https://www.niid.go.jp/niid/en/2019-ncov-e/9407-covid-dp-fe-01.html,
Japan,2/21/2020,Media,,Japan’s government and auto industry are establishing a new task force to combat the impact of the novel coronavirus on the country’s automotive manufacturing. The group is called the “New Coronavirus Countermeasures Automobile Council.”,,,,,,,,,,,,,,,,,,,https://www.cnbc.com/2020/02/20/japan-creates-automotive-task-force-to-address-coronavirus-impact.html,
Japan,2/21/2020,Official,,"Passengers who have been in the Hubei Province or Zhejiang Province in the past 14 days are not allowed to enter Japan. This does not apply to nationals of Japan and their spouses or children. 
Nationals of China with a passport issued in Hubei Province or Zhejiang Province are not allowed to enter Japan.
Passengers who were in the cruise ship 'Westerdam' are not allowed to enter Japan. This does not apply to nationals of Japan.",,,,,,,,x,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Japan,2/23/2020,Media,1006372426,"The government plans to recommend the administration of an anti-influenza drug called Avigan — the generic name of which is Favipiravir — to those infected with the new coronavirus. According to sources, of those tested, the drug proved effective in patients with mild symptoms and those without symptoms of COVID-19. Health, Labor and Welfare Minister Katsunobu Kato will soon request that pharmaceutical companies increase production.   ",,,,,,,,,,,,,,,,,,x,,
Japan,2/23/2020,Media,1006373030,Japan's Prime Minister Shinzo Abe has ordered a fresh check on the condition of Japanese passengers who got off the quarantined Diamond Princess cruise ship after one of them tested positive for the coronavirus days after leaving the ship.,,,,,,x,,,,,,,,,,,,,http://www.ecns.cn/news/2020-02-24/detail-ifztvsqr0577366.shtml,
Japan,2/24/2020,Media,,A Japanese medical advice app provider is making a limited time offer of a free app that allows users to seek advice from doctors about the coronavirus.,,,,,,,,,,x,,,,,,,,,https://www.japantimes.co.jp/news/2020/02/23/national/science-health/free-japanese-language-medical-app-offers-advice-coronavirus/#.XlQK3yhKg2w,
Japan,2/24/2020,Media,,"A Japanese man has tested positive with the coronavirus disease (COVID-19) not long after travelling to Indonesia. This case marks the second time a patient has tested positive for COVID-19 following a visit to Indonesia. The first, a Chinese man identified as Jin, tested positive for the disease earlier this month, eight days after returning from Bali.",,,,,,x,,,,,,,,,,,,,https://indonesiaexpat.biz/news/japanese-man-possibly-caught-coronavirus-in-indonesia/,
Japan,2/24/2020,Media,,"The world-famous Ghibli Museum in Tokyo  will be closed from Tuesday through March 17 due to the coronavirus outbreak. The announcement referred to the Tokyo metropolitan government's policy to cancel or put off upcoming major events, with the next three weeks considered an important period to contain the outbreak.",,,,,,,,,,,x,,,,,,,,https://english.kyodonews.net/news/2020/02/578c32a00661-tokyos-ghibli-museum-to-close-through-march-17-due-to-coronavirus.html,
Japan,2/24/2020,Media,,"Japan on 23 February decided to keep close checks on the health conditions of people who were allowed to leave a coronavirus-hit cruise ship after testing negative for the virus, following revelations that one such person was found infected soon after returning home. The country's health authorities will make daily phone calls to hundreds of people who have disembarked from the shop, and have asked them to avoid using public transportation and to wear masks when they come into contact with others.
The health minister previously said that he saw no need to quarantine Diamond Princess passengers who tested negative, once they disembark from the ship.
Health, Labor and Welfare Minister is drafting a policy to build a system to provide necessary medical services in an effort to prevent people infected with the pneumonia-causing virus from falling seriously ill.  The policy is expected to be announced on 25 February.",,,,,,x,,,,x,,,,,,,,,https://english.kyodonews.net/news/2020/02/0e449363dc86-abe-instructs-govt-to-craft-policy-to-fight-coronavirus.html,
Japan,2/24/2020,Media,1006378731,"Japan's Health Ministry on 24 February said it had found 23 passengers who disembarked from the Diamond Princess cruise despite not undergoing tests required to leave the locked-down vessel in Yokohama. The passengers in question received negative results before the 14-day quarantine, but they were required to undergo a second test for clearance to leave.  Meanwhile, Japanese health officials have acknowledged that the quarantine on the ship was “not perfect.”
More than 690 passengers and crew members from the vessel have fallen sick — with at least 18 Americans, one Japanese and several Australians testing positive after disembarking and returning home. ",,,,,,x,,,,,,,,,,,,,https://nypost.com/2020/02/24/diamond-princess-cruise-tracks-down-23-passengers-who-were-mistakenly-released/,
Japan,2/25/2020,Media,,"Japan’s professional soccer league, “J League,” has announced it will postpone all games until March 15. The announcement comes after a government panel of experts recommended that the public avoid gatherings and large crowds to stop the spread of the COVID outbreak.   ",,,,,,,,,,,x,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-25-20-hnk-intl/index.html,
Japan,2/25/2020,Media,1006384834,"A new government strategy for fighting the COVID-19, unveiled at a cabinet meeting on 25 February, urged companies to recommend telecommuting for workers and stagger their shifts. People with symptoms of cold or fever were advised to stay at home, and event organizers told to consider whether to proceed with plans. 
The government also pledged to take stronger steps to fight contagion in regions where there are clusters of cases. In recent days, there have been confirmed infections in the northern prefecture of Hokkaido and the western prefecture of Ishikawa as well as around the capital Tokyo.
Its top-flight soccer division announced it was postponing matches, just months before the country is due to host the Summer Olympics.",,,,,,x,,,,,x,,,,,,,,https://www.reuters.com/article/us-china-health-japan/japan-urges-telecommuting-staggered-shifts-to-curb-coronavirus-idUSKCN20J0EB?il=0,
Japan,2/25/2020,Media,1006380991,"The Foreign Ministry on 25 February called on Japanese nationals to refrain from making nonessential trips to the South Korean city of Daegu where coronavirus infection cases are on the rise. The same travel advisory, the second-lowest level in the ministry's four-tier warning system, was also issued for the county of Cheongdo in the South Korean province of North Gyeongsang. The Japanese Foreign Minister has said the move reflects the South Korean government's recent decision to put the country's infectious disease alert to the fourth and highest level.",,,,,,,x,x,,,,,,,,,,,https://jen.jiji.com/jc/eng?g=eco&k=2020022500749,
Japan,2/26/2020,Media,,Japan's J-League says it has postponed seven Levian Cup matches scheduled for 26 February due to concerns about the coronavirus outbreak and is considering postponing all domestic soccer games through the first half of March.,,,,,,,,,,,x,,,,,,,,https://www.aljazeera.com/news/2020/02/china-coronavirus-outbreak-latest-updates-200225003320810.html,
Japan,2/26/2020,Media,,"A spokesman for the Japanese government on 26 February said the International Olympic Committee and local organizers are going ahead as planned with the Tokyo Olympics despite the threat of the spreading coronavirus. The comments follow the assertion by former IOC vice-president Dick Pound that fast-spreading virus could cancel the Tokyo Olympics. The Jaoanese spokeman has said Pound’s opinion does not reflect the official view of the IOC.
The Olympics are set to open on 24 July with 11,000 athletes. The Paralympics open 25 August with 4,400.",,,,,,,,,,,x,,,,,,,,https://time.com/5790881/japan-tokyo-olympics-2020-coronavirus-covid-19/,
Japan,2/26/2020,Media,1006392106,"Japan's health minister on 26 February said that 45 passengers who were allowed off a coronavirus-stricken Diamond Princesscruise ship  had developed symptoms including fever and would be asked to take tests for the virus. The government has contacted 813 former passengers of the Diamond Princess. About 970 were allowed off the boat last week after testing negative for the virus, but several have subsequently been found to be carrying the disease.
Those allowed off the ship after a 14-day quarantine were asked to stay inside, but no formal measures restricting their movement were imposed.  Opposition lawmakers have blamed the government for failing to implement a fresh 14-day quarantine after the passengers left the cruise ship.",,,,,,x,,,,,,,,,,,,,https://www.channelnewsasia.com/news/asia/coronavirus-japan-cruise-ship-diamond-princess-dozens-symptoms-12471592,
Japan,2/26/2020,Media,,"On 26 February, Japan's Prime Minister told a cabinet task force meeting on the COVID-19 outbreak, saying that in light of the significant infection risks, the Japanese government is asking national sporting or cultural events that will attract large crowds to be either cancelled, postponed or downsized for the next two weeks.",,,,,,,,,,,x,,,,,,,,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-latest-italy-uk-china-tenerife-death-toll/,
Japan,2/26/2020,Media,1006393802,"Japan's Hokkaido prefecture seeks closure of schools. The board of education in Japan's northern Hokkaido prefecture will seek to close all public elementary and junior high schools for a few days starting Thursday, Kyodo news agency reported on Wednesday 26 February.
Hokkaido, Japan's northernmost main island, has confirmed a total of 35 coronavirus cases - the highest number outside Tokyo. A number of them have been discovered in people who have links to schools, including students, teachers, school bus drivers, and cafeteria workers.",,,,,,x,,,,x,x,,,,,,,,https://www.aljazeera.com/news/2020/02/china-coronavirus-outbreak-latest-updates-200226003835539.html,
Japan,2/27/2020,Media,1006398272,"Media on 27 Febraury reported a Japanese woman who was treated and recovered from COVID-19 had apparently been reinfected. The woman in her 40s is a tour guide living in the city of Osaka. She was on a bus carrying tourists from Wuhan, China, in mid-January, and tested positive on January 29. The woman was discharged from a local medical institution on February 1, and was confirmed as virus-free on February 6. She developed symptoms two weeks later and tested positive for coronavirus again.",,,,,,x,,,,,,,,,,,,,http://outbreaknewstoday.com/japan-covid-19-osaka-woman-reinfected-as-case-count-nears-200/,
Japan,2/27/2020,Media,1006399596,Tokyo's Yomiuri Giants baseball team are planning to play two preseason games in an empty stadium due to coronavirus concerns.,,,,,,,,,,,x,,,,,,,,https://www.dw.com/en/covid-19-updates-germany-facing-a-coronavirus-epidemic/a-52536472,
Japan,2/27/2020,Media,,"Japan will close schools nationwide to help control the spread of the novel coronavirus, the government announced on 27 February.  All elementary, middle and high schools to remain shut until spring holidays begin in late March. The measure affects 12.8 million students at 34,847 schools nationwide.",,,,,,,,,,,x,,,,,,,,https://www.aljazeera.com/news/2020/02/trump-ready-coronavirus-live-updates-200226235731205.html,
Japan,2/27/2020,Media,1006401214,"Crew members from a coronavirus-stricken cruise ship off Japan began leaving the vessel for a new quarantine on-shore after passengers left the boat, the Japanesse government said on 27 February. The disembarking operationof the 240 crew members will continue for a couple of days. Those leaving the boat will be placed in medical observation for 14 days at government-designated dormitories before being allowed to leave Japan",,,,,,x,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/02/trump-ready-coronavirus-live-updates-200226235731205.html,
Japan,2/28/2020,Media,,"On 28 February, the governor in Japanese northernmost prefecture and island, Hokkaido, declared a state of emergency through 19 March in an effort to contain the spread of novel coronavirus.",,,,,,,,,,,,,,,,,,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-28-20-intl-hnk/index.html,
