NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
12176,GPHIN00877,GPHIN,877,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"U.S. non-profit Medshare announced a donation of 1.8 million respirators and 80,000 isolation gowns is to be sent to China.",,,,Media,https://www.newsghana.com.gh/u-s-non-profit-donates-1-8-million-face-masks-to-help-china-combat-coronavirus-outbreak/,,2020-02-11,,2020-02-11,9261
27318,OxCGRT5280,OxCGRT,OXCGRT018147,AMRO,United States Of America,USA,840,national,,,,E3 - fiscal measures,8.3,Other measures,,Financial packages,,3.84E+11,,"Paycheck Protection Program and Health Care Enhancement Act signed into law 24 April 2020. Appropriates $484 billion in additional spending, $384 billion of which is economic stimulus (with $321 billion earmarked for additional Paycheck Protection Program funding for small businesses).    Primary source, Congress.gov, archived: https://web.archive.org/web/20200430041150/https://www.congress.gov/bill/116th-congress/house-bill/266    Primary source, Congressional Budget Office, archived: https://web.archive.org/web/20200430041608/https://www.cbo.gov/publication/56338",,,,,,,2020-04-24,,,9261
8673,ACAPS_8673,ACAPS,2639,AMRO,United States Of America,USA,840,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,Trump Has Mobilized the Full Resources of the Federal Government to Respond to the Coronavirus,Not applicable,Introduction / extension of measures,White House,Government,https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-mobilized-full-resources-federal-government-respond-coronavirus/,,2020-03-13,,2020-03-26,9261
14832,GPHIN02834,GPHIN,2834,AMRO,United States Of America,USA,840,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The University of Washington School of Medicine is moving forward with a new clinical lab test for the COVID-19 coronavirus, and plans to be able to test up to 1,500 samples per day by the end of the week.
On 4 March, the Bill & Melinda Gates Foundation announced that it’s committing an additional $5 million to help public health agencies in the Seattle area enhance their capacity to detect the virus.",,,,Media,https://www.geekwire.com/2020/uw-medicine-ramps-new-coronavirus-lab-test-mass-distribution/,,2020-03-06,,2020-03-06,9261
17536,GPHIN04926,GPHIN,4926,AMRO,United States Of America,USA,840,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"CDC has developed a webpage for Strategies to Optimize the Supply of PPE and Equipment, including information related to eye protection, isolation gowns, facemasks and N95 respirators as well as ventilators. It also illustrates how to put on and take off PPE; Decontamination and Reuse of Filtering Facepiece Respirators and Personal Protective Equipment (PPE) Burn Rate Calculator etc.",,,,Official,https://www.cdc.gov/coronavirus/2019-ncov/hcp/ppe-strategy/index.html,,2020-04-02,,2020-04-02,9261
8654,ACAPS_8654,ACAPS,2426,AMRO,United States Of America,USA,840,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,Interim Guidance for Healthcare Facilities: Preparing for Community Transmission of COVID-19 in the United States,Not applicable,Introduction / extension of measures,CDC,Government,https://tools.cdc.gov/medialibrary/index.aspx#/media/id/405113,,2020-03-02,,2020-03-26,9261
14642,GPHIN02687,GPHIN,2687,AMRO,United States Of America,USA,840,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"On 4 March, CDC revised criteria for evaluation of Persons Under Investigation (PUI) which were expanded to a wider group of symptomatic patients. According to the new criteria, clinicians should use their judgment to determine if a patient has signs and symptoms compatible with COVID-19 and whether the patient should be tested. Decisions on which patients receive testing should be based on the local epidemiology of COVID-19, as well as the clinical course of illness.",,,,Official,https://www.cdc.gov/coronavirus/2019-ncov/index.html,,2020-03-05,,2020-03-05,9261
8728,ACAPS_8728,ACAPS,6852,AMRO,United States Of America,USA,840,national,,Social distancing,,Public services closure,4,Social and physical distancing measures,,,Yes,,,NIH shifts non-mission-critical laboratory operations to minimal maintenance phase,Not applicable,Introduction / extension of measures,NIH,Government,https://www.nih.gov/news-events/news-releases/nih-shifts-non-mission-critical-laboratory-operations-minimal-maintenance-phase,,2020-03-20,,2020-04-21,9261
16130,GPHIN03846,GPHIN,3846,AMRO,United States Of America,USA,840,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"President Donald Trump is dispatching Navy hospital ship USNS Comfort to New York Harbor to support the coronavirus response, he announced during a news conference on Wednesday.
Trump also announced he will invoke the Defense Production Act to expand the U.S. response to the outbreak.",,,,Media,https://www.politico.com/news/2020/03/18/trump-navy-ship-coronavirus-new-york-harbor-135732,,2020-03-18,,2020-03-18,9261
8808,ACAPS_8808,ACAPS,6932,AMRO,United States Of America,USA,840,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,"FSA Makes Changes to Farm Loan, Disaster, Conservation and Safety Net Programs to Make it Easier for Customers to Conduct Business",Not applicable,Introduction / extension of measures,USDA,Government,https://www.fsa.usda.gov/news-room/news-releases/2020/fsa-makes-changes-to-farm-loan-disaster-conservation-and-safety-net-programs-to-make-it-easier-for-customers-to-conduct-business,,2020-03-26,,2020-04-21,9261
20318,GPHIN06344,GPHIN,6344,AMRO,United States Of America,USA,840,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"A newly published analysis of 32,583 laboratory-confirmed COVID-19 cases in Wuhan, China sheds light on the epidemiological characteristics of the disease and shows that numerous non-pharmaceutical interventions, including social distancing, centralized isolation and quarantine, and a door-to-door universal symptom survey, in conjunction with early treatment efforts, substantially slowed its spread. The study was published in JAMA on 10 April, entitled ""Association of Public Health Interventions With the Epidemiology of the COVID-19 Outbreak in Wuhan, China.""",,,,Media,https://www.hsph.harvard.edu/news/hsph-in-the-news/111354848360/,,2020-04-20,,2020-04-20,9261
8672,ACAPS_8672,ACAPS,2638,AMRO,United States Of America,USA,840,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,"pursuant to section 319 of the Public Health Service Act (42 U.S.C. 247d).  Our response must include heightened coordination among Federal, State, local, and tribal agencies, and we must offer States the flexibility they need to care for their citizens.  In accordance with this principle, the Food and Drug Administration, in coordination with the State of New York, allowed the State flexibility in expediting State-approved COVID-19 testing.

Should additional States request flexibility to authorize laboratories within the State to develop and perform tests used to detect COVID-19, the Secretary shall take appropriate action, consistent with law, to facilitate the request.",Not applicable,Introduction / extension of measures,White House,Government,https://www.whitehouse.gov/presidential-actions/memorandum-expanding-state-approved-diagnostic-tests/,,2020-03-13,,2020-03-26,9261
14559,GPHIN02620,GPHIN,2620,AMRO,United States Of America,USA,840,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"About 1,000 people have been asked to self-quarantine following the coronavirus cases in Westchester, New Yor, accordin to the stat's governor on 4 March. A hotline has been established for people who have been asked to quarantine.
Westchester County  has asked a temple, Young Israel, to halt all services due to exposure to the second New York coronavirus patient.",,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-03-04-20-intl-hnk/index.html,,2020-03-04,,2020-03-04,9261
20121,GPHIN06228,GPHIN,6228,AMRO,United States Of America,USA,840,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,CDC on 13 April updated Interim Infection Prevention and Control Recommendations for Patients with Suspected or Confirmed Coronavirus Disease 2019 (COVID-19) in Healthcare Settings.,,,,Official,https://www.cdc.gov/coronavirus/2019-ncov/hcp/infection-control-recommendations.html,,2020-04-17,,2020-04-17,9261
16926,GPHIN04506,GPHIN,4506,AMRO,United States Of America,USA,840,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"On 27 March, Apple Inc. – in partnership with the White House Coronavirus Task Force and CDC – released an app and website that guides Americans through a series of questions about their health and exposure to determine if they should seek care for COVID-19 symptoms.  The tool provides CDC recommendations on next steps including guidance on social distancing and self-isolating, how to closely monitor symptoms, recommendations on testing, and when to contact a medical provider.",,,,Official,https://www.cdc.gov/media/releases/2020/s0327-statement-covid-19-apple-app.html,,2020-03-30,,2020-03-30,9261
8664,ACAPS_8664,ACAPS,2619,AMRO,United States Of America,USA,840,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,"17.8 tons of personal protection equipment and medical supplies were delivered,",Not applicable,Introduction / extension of measures,Dept. of State,Government,https://www.state.gov/public-private-cooperation-to-combat-the-novel-coronavirus/,,2020-02-15,,2020-03-26,9261
8806,ACAPS_8806,ACAPS,6930,AMRO,United States Of America,USA,840,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,FDA Issues Temporary Policy for FSMA Onsite Audit Requirements to prevent food supply chain disruptuon,Not applicable,Introduction / extension of measures,FDA,Government,https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-issues-temporary-policy-fsma-onsite-audit-requirements,,2020-03-17,,2020-04-21,9261
16932,GPHIN04514,GPHIN,4514,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"American Enterprise Institute, an independent nonprofit organization, on 29March published a report providing a road map for navigating through the current COVID-19 pandemic in the United States. It outlines specific directions for adapting public-health approach away from sweeping mitigation strategies. The authors outline the steps that can be taken as epidemic transmission is brought under control in different regions. They also suggest measurable milestones for identifying when we can make these transitions and start reopening America for businesses and families.",,,,Media,https://www.aei.org/research-products/report/national-coronavirus-response-a-road-map-to-reopening/,,2020-03-30,,2020-03-30,9261
8830,ACAPS_8830,ACAPS,6954,AMRO,United States Of America,USA,840,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,"CMS Issues Clear, Actionable Guidance to Providers about COVID-19 Virus",Not applicable,Introduction / extension of measures,CMS,Government,https://www.cms.gov/newsroom/press-releases/cms-issues-clear-actionable-guidance-providers-about-covid-19-virus,,2020-03-09,,2020-04-21,9261
13225,GPHIN01616,GPHIN,1616,AMRO,United States Of America,USA,840,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"CDC on 23 February provided updates on the COVID-19 outbreak. CDC indicated tht at this time, this virus is NOT currently spreading in the community in the United States. 
CDC warns that it’s important to note that current global circumstances suggest it is likely that this virus will cause a pandemic. CDC is operationalizing all of its pandemic preparedness and response plans, working on multiple fronts to meet these goals, including specific measures to prepare communities to respond local transmission of the virus that causes COVID-19. There is an abundance of pandemic guidance developed in anticipation of an influenza pandemic that is being repurposed and adapted for a COVID-19 pandemic.
CDC recommends that all travelers reconsider cruise ship voyages into or within Asia at this time.",,,,Official,https://www.cdc.gov/coronavirus/2019-ncov/summary.html,,2020-02-24,,2020-02-24,9261
20757,GPHIN06636,GPHIN,6636,AMRO,United States Of America,USA,840,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Officials in Northern California's Santa Clara County have confirmed that two people, one who died on 6 February and another on 17 February, had contracted the coronavirus as confirmed by CDC. They are believed to be the first coronavirus-related fatalities in the United States. The cases did not test for COVID-19 since testing criteria set by the CDC at the time restricted testing to only individuals with a known travel history and who sought medical care for specific symptoms.
The first death connected to a nursing home in Washington state -- the first major cluster in the US -- was recorded on 29 February.",,,,Media,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-22-20-intl/h_8e26d825f0c07c454dff2743e30d1ba3,,2020-04-22,,2020-04-22,9261
20887,GPHIN06694,GPHIN,6694,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The United States will assess whether the WHO is being run in the way that it should be as Washington conducts a review following President Donald Trump paused U.S. funding to the global body, USAID’s Acting Administrator said on 22 April.  The official also revealed that Washington was also looking for alternative partners outside the WHO to carry out work such as vaccines and that the part of U.S. review was about evaluating the availability of new partners.",,,,Media,https://www.reuters.com/article/health-coronavirus-who-usaid/us-says-review-of-who-will-assess-if-the-body-is-run-in-the-way-it-should-be-idUSL2N2CA0Z1,,2020-04-22,,2020-04-22,9261
19619,GPHIN05910,GPHIN,5910,AMRO,United States Of America,USA,840,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Johns Hopkins University has launched a data-rich, U.S.-focused coronavirus tracking map, adding to existing efforts that have made the university a go-to global resource for tracking confirmed cases of COVID-19 and related data over the past three months.  The new map features county-level infection and population data, allowing policymakers, the media, and the public to find specific, up-to-date information about the outbreak and how it is affecting communities across the nation.",,,,Official,https://hub.jhu.edu/2020/04/14/johns-hopkins-launches-us-coronavirus-tracking-map/,,2020-04-14,,2020-04-14,9261
8680,ACAPS_8680,ACAPS,2646,AMRO,United States Of America,USA,840,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,FDA empowers states to expedite tests,Not applicable,Introduction / extension of measures,White House,Government,https://www.whitehouse.gov/articles/24-hours-all-american-teamwork/,,2020-03-17,,2020-03-26,9261
14345,GPHIN02429,GPHIN,2429,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 2 March, the City of Redmond in Washington State declared a state of emergency due to the coronavirus, according to a news release from the city.  Redmond is best known as the worldwide headquarters of Microsoft and is only 4 miles from Kirkland, Washington, where six patients died after contracting coronavirus infections, and dozens of first responders are in quarantine.",,,,Official,https://content.govdelivery.com/accounts/WAREDMOND/bulletins/27edb0e,,2020-03-03,,2020-03-03,9261
14482,GPHIN02549,GPHIN,2549,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Google is canceling its biggest event of the year because of concerns about the coronavirus. The 2020 edition of Google I/O, an annual developer conference originally scheduled for May 12-14 at Google's Mountainview headquarters, will no longer take place, the company confirmed on 3 March.",,,,Media,https://www.cnn.com/2020/03/03/tech/google-i-o-canceled-coronavirus/index.html,,2020-03-04,,2020-03-04,9261
12174,GPHIN00874,GPHIN,874,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,The United States Postal Service (USPS) will temporarily suspend items destined for China and Hong Kong.,,,,Media,https://www.scmp.com/news/china/article/3050103/coronavirus-us-postal-service-suspends-items-destined-china-and-hong,,2020-02-11,,2020-02-11,9261
16141,GPHIN03855,GPHIN,3855,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"U.S. President Donald Trump signed another coronavirus response bill on Wednesday March 18. The legislation, dubbed the Families First Coronavirus Response Act, includes provisions for free testing and paid emergency leave. It will also provide additional Medicaid funding, food assistance, and unemployment benefits.",,,,Media,http://www.ecns.cn/news/politics/2020-03-19/detail-ifzusrwx0567876.shtml,,2020-03-19,,2020-03-19,9261
15648,GPHIN03495,GPHIN,3495,AMRO,United States Of America,USA,840,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"Effective immediately, Jersey City in New Jersey is rolling out a curfew on large nightclubs in response to coronavirus concerns.  The city's Mayor said that night clubs can welcome as many as 1,000 people each night is the cause for concern.",,,,Media,https://edition.cnn.com/world/live-news/coronavirus-outbreak-03-12-20-intl-hnk/index.html,,2020-03-12,,2020-03-12,9261
20729,GPHIN06610,GPHIN,6610,AMRO,United States Of America,USA,840,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"A study, published in the New England Journal of Medicine, suggest that there's something about the stress of severe COVID-19 that may be harming the heart in atypical ways, said one cardiologist who wasn't involved in the report. But a closer look at each case revealed that more than half of these patients didn't have a blockage in a major artery, the typical trigger of a heart attack. Thirteen of the 18 patients died of cardiac causes while in the hospital, said a team from the New York University Grossman School of Medicine, UPI reported.",,,,Media,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006810478,,2020-04-21,,2020-04-21,9261
14783,GPHIN02797,GPHIN,2797,AMRO,United States Of America,USA,840,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"A school district north of Seattle with 22,000 students in 26 schools will close for up to two weeks because of coronavirus concerns. There have been at least 39 confirmed COVID-19 cases in the Seattle area, with ten deaths.",,,,Media,https://www.aljazeera.com/news/2020/03/backs-83bn-funds-china-death-toll-tops-3000-live-updates-200305000715579.html,,2020-03-05,,2020-03-05,9261
20141,GPHIN06239,GPHIN,6239,AMRO,United States Of America,USA,840,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,The FDA announced a further expansion of COVID-19 testing options through the recognition that spun synthetic swabs – with a design similar to Q-tips – could be used to test patients by collecting a sample from the front of the nose.,,,,Official,https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-gates-foundation-unitedhealth-group-quantigen-and-us-cotton,,2020-04-17,,2020-04-17,9261
12990,GPHIN01494,GPHIN,1494,AMRO,United States Of America,USA,840,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"US CDC on 21 February said that it is working with state and local health departments to ready the public health workforce to respond to a possible pandemic. CDC is working with state and local health departments to ready the public health workforce to respond to a possible pandemic, and businesses, schools need to be closed. The agency is reviewing all of its pandemic materials and adapting them to COVID-19.",,,,Media,https://www.cnbc.com/2020/02/21/us-health-officials-prepare-for-coronavirus-outbreak-to-become-pandemic.html,,2020-02-21,,2020-02-21,9261
11609,GPHIN00461,GPHIN,461,AMRO,United States Of America,USA,840,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"CDC on 5 February stated that several planes carrying passengers from Wuhan China will arrive in three states this week, ie Travis Air Force Base in Sacramento, CA,  Marine Corps Air Station Miramar in San Diego, CA, Lackland Air Force Base in San Antonio, TX, and Eppley Airfield in Omaha, NE.  
The passengers have been screened, monitored and evaluated by medical and public health personnel every step of the way, including before takeoff and during the flight. CDC staff will conduct risk assessments to ensure the health of each traveler, including temperature checks and observing for respiratory symptoms. These passengers will be issued quarantine orders upon arrival at their designated quarantine location.",,,,Official,https://www.cdc.gov/media/releases/2020/s0205-china-passengers.html,,2020-02-05,,2020-02-05,9261
19770,GPHIN06009,GPHIN,6009,AMRO,United States Of America,USA,840,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The food supply chain is facing growing concerns regarding the impact of the coronavirus pandemic. Hundreds of workers at food processing plants in South Dakota, Iowa, Colorado, Georgia and Pennsylvania have been infected with the virus, forcing plants to shut down.  Dozens of grocery workers have died from coronavirus and their union says 3,000 are out sick.",,,,Media,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006766151,,2020-04-15,,2020-04-15,9261
13482,GPHIN01785,GPHIN,1785,AMRO,United States Of America,USA,840,national,,,,VACCINE/MCM DEPLOYED,7,Biological measures,,,,,,"A randomized, controlled clinical trial to evaluate the safety and efficacy of the investigational antiviral remdesivir in hospitalized adults diagnosed with COVID-19 has begun at the University of Nebraska Medical Center (UNMC) in Omaha. The trial regulatory sponsor is the National Institute of Allergy and Infectious Diseases (NIAID), part of the National Institutes of Health. This is the first clinical trial in the United States to evaluate an experimental treatment for COVID-19.",,,,Official,https://www.nih.gov/news-events/news-releases/nih-clinical-trial-remdesivir-treat-covid-19-begins,,2020-02-25,,2020-02-25,9261
20976,GPHIN06766,GPHIN,6766,AMRO,United States Of America,USA,840,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"CDC and the United States Department of Agriculture’s (USDA) National Veterinary Services Laboratories (NVSL) on 22 April announced the first confirmed cases of SARS-CoV-2 (the virus that causes COVID-19) infection in two pet cats. These are the first pets in the United States to test positive for SARS-CoV-2. The cats live in two separate areas of New York state.  
 At this time, routine testing of animals is not recommended.  There is no evidence that pets play a role in spreading the virus in the United States. CDC recommends a series of measures to help prevent spread of COVID-19 in pets.",,,,Official,https://www.cdc.gov/media/releases/2020/s0422-covid-19-cats-NYC.html,,2020-04-23,,2020-04-23,9261
11078,GPHIN00102,GPHIN,102,AMRO,United States Of America,USA,840,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"With many Americans in Wuhan expressing frustration over being stuck there, the United States is now coordinating further flights out for U.S. citizens remaining in Wuhan, who will have to reimburse the government for the cost.",,,,Media,https://www.washingtonpost.com/world/asia_pacific/china-coronavirus-live-updates/2020/01/30/1da6ea52-4302-11ea-b5fc-eefa848cde99_story.html,,2020-01-30,,2020-01-30,9261
20728,GPHIN06609,GPHIN,6609,AMRO,United States Of America,USA,840,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Studies are beginning to show that, in rare cases, people with severe COVID-19 may develop the serious nervous system disorder known as Guillain-Barre syndrome.",,,,Media,https://www.webmd.com/lung/news/20200421/some-covid-19-patients-develop-guillain-barre?src=RSS_PUBLIC,,2020-04-21,,2020-04-21,9261
