COUNTRY /ORGANIZATION,DATE ADDED,SOURCE,GPHIN ID,SUMMARY,LAND SCREENING,BORDER CLOSING,AIRPORT SCREENING: ENTRY,AIRPORT SCREENING: EXIT,TESTING & CASE DETECTION  ,QUARANTINE / MONITORING,TRAVEL ADVISORY,TRAVEL BAN / CANCELLATION,TRADE BANS,EDUCATION CAMPAIGN,MASS GATHERING CANCELLATION,RESTRICTING OR LIMITING GATHERINGS,CLOSING PUBLIC PLACES,LOCKDOWN OR CURFEW,EASIND RESTRICTIONS,VACCINE/MCM DEPLOYED,PPE,RESEARCH ADVANCEMENT,COMMENTS,
Egypt,2/28/2020,Media,1006407614,"The Egypt’s Consumer Protection Agency (CPA) on 27 February ordered to oblige travel agencies and airlines organizing Umrah pilgrimage or visits to the Prophet's Mosque in the western city of Medina to promptly refund fees of bookings to their customers. The CPA warned citizens against entering into agreements with fake travel agencies to get visas to go to Saudi Arabia.
",,,,,,,,x,,x,,,,,,,,,,
Egypt,2/28/2020,Media,1006407599,The Egyptian embassy in Kuwait on 28 February called its nationals to be vigilant and avoid crowded places in the Gulf State where the number of infected cases with deadly coronavirus is increasing. The embassy also asked the community to follow the necessary health and preventive guidelines amid the increasing number of coronavirus cases across the region.,,,,,,,,,,x,,,,,,,,,https://www.egypttoday.com/Article/1/82100/Egypt-calls-on-nationals-in-Kuwait-to-be-vigilant-avoid,
Egypt,3/2/2020,Media,,Egypt's President called for launching awareness campaigns to guide Egyptians and provide them with the necessary information. He headed to the Chinese capital Beijing to convey solidarity with China in combating the novel coronavirus.,,,,,,,,,,x,,,,,,,,,https://aawsat.com/english/home/article/2158316/more-coronavirus-cases-arab-world-jordan-tunisia-announce-1st-patients,
Egypt,3/2/2020,Media,,"Passengers who have been in Bahrain, China, Taiwan, Hong Kong, Iran, Iraq, Italy, Japan, South Korea, Kuwait, Macao, Malaysia, Singapore, Thailand or Vietnam must fill in a health card with their full name, detailed address, nationality, flight number, full route, date of arrival, and telephone number. They will be monitored by the General Quarantine Administration for the following 14 days.


",,,,,,x,,,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Egypt,3/2/2020,Media,,"Passengers who have been in Bahrain, China, Chinese Taipei, Hong Kong, Iran, Iraq, Italy, Japan, South Korea, Kuwait, Macao, Malaysia, Singapore, Thailand or Vietnam must fill in a health card with their full name, detailed address, nationality, flight number, full route, date of arrival, and telephone number. They will be monitored by the General Quarantine Administration for the following 14 days.",,,,,,x,,x,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Egypt,3/3/2020,Media,1006428898,"The Egyptian's President instructed that the readiness level be increased in cooperation with all the concerned parties of the state, and awareness campaigns be launched to guide Egyptians and provide them with precise information. He also ordered stricter health control at Egypt's ports of entry in accordance with the highest standards possible.",x,,,x,,,,,,,,,,,,,,,https://www.egypttoday.com/Article/1/82174/Egypt-s-Minister-of-Health-flies-to-China-Sunday-evening,
Egypt,3/4/2020,Media,,"Qatari won't be allowed to enter Egypt starting 6 March amid fears over the coronavirus, according to a decision taken by the Egyptian government. The ban includes those with a valid residency.",,,,,,,,x,,,,,,,,,,,https://www.aljazeera.com/news/2020/03/italy-death-toll-jumps-global-outbreak-deepens-live-updates-200303233420584.html,
Egypt,3/5/2020,Media,,Effective 06.03.2020: nationals of Qatar are not allowed to enter Egypt.,,,,,,x,x,,,,,,,,,,,,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,
Egypt,3/6/2020,Media,1006459999,An Egyptian Health Ministry statement on 6 March reported 12 new cases of the novel coronavirus among workers aboard a Nile cruise boat heading from Aswan to Luxor. Authorities were alerted after it was found that a Taiwanese tourist of “American origin” who traveled on the ship had caused the virus to spread. The 12 workers were quarantined after they were suspected of contracting the coronavirus and tested positive on the last day of their 14-day isolation.,,,,,,x,,,,,,,,,,,,,https://www.arabnews.com/node/1637716/middle-east,
Egypt,3/6/2020,Media,1006459430,"Upper Egypt’s A-Sara Nile cruise ship, which 12 positive cases of the COVID-19 were found on board, has withdrew approximately 20 km away from Luxor and quarantined, according to Luxor Chamber of Tourism.  All of the travelers were decided to be examined for the virus. The 12 positive cases are being transferred to the hospital designated for quarantine, while the remaining passengers are being quarantined for another 14 days. 
",,,,,,x,,,,,,,,,,,,,https://www.egypttoday.com/Article/1/82378/A-Sara-Nile-cruise-ship-quarantined-20-km-away-from,
Egypt,3/9/2020,Media,1006480204,"Egyptian Attorney General suspended the fingerprint biometric attendance system for judges and public servants in the prosecution offices all over the country until further notice, as a preventive measure against the virus.
",,,,,,x,,,,,,,,,,,,,https://www.egypttoday.com/Article/1/82469/Fingerprint-biometric-attendance-system-suspended-in-some-Egyptian-institutions,
Egypt,3/9/2020,Media,1006480180,Egypt’s government banned all large community events and gatherings until further notice to prevent the spread of coronavirus (Covid 19),,,,,,x,,,,,x,,,,,,,,https://www.egypttoday.com/Article/1/82468/Egypt-bans-large-community-events-to-prevent-coronavirus-spread,
Egypt,3/9/2020,Media,1006480165," Ministers of Health, Tourismm,  Antiquities and Civil Aviation inspected on Sunday 8 March the quarantine at Luxor International Airport within the framework of following up the state's precautionary measures against the coronavirus (COVID-19).
",,,,x,,,,,,,,,,,,,,,https://www.egypttoday.com/Article/1/82419/Health-tourism-aviation-ministers-follow-up-anti-COVID-19-measures,
Egypt,3/9/2020,Media,1006480100,"Ministry of Health assured that the technique of polymerase chain reaction (PCR), which is used to detect the infection of the Coronavirus (Covid-19), is available at central laboratories of the ministry.",,,,,,x,,,,,,,,,,,,,,
Egypt,3/9/2020,Media,1006479871,"Egyptian authorities have intensified measures in the ancient southern city of Luxor to prevent the spread of the new coronavirus after the country’s first virus death was recorded in a foreign tourist who had stayed in the famous Nile destination, officials have said.",,,,,,x,,,,,,,,,,,,,https://gulfnews.com/world/mena/coronavirus-egypt-tightens-curbs-in-tourist-hub-1.70254960,
Egypt,3/11/2020,Media,,"On 11 March, the Egyptian authorities said all the foreign travellers stuck who had been quarantined on a coronavirus-hit Nile cruise boat have flown home, at the request of their countries and in coordination with WHO.  The boat had been carrying around 171 passengers and crew.  On 7 March, Egyptian authorities had reported moving 45 suspected coronavirus cases -- 33 passengers and 12 crew, but on 10 March, 25 of whose who had initially tested positive for the virus had since tested negative. ",,,,,,x,,,,,,,,,,,,,https://www.urdupoint.com/en/world/46-tourists-stuck-on-virus-hit-nile-cruise-bo-861217.html,
Egypt,3/11/2020,Media,1006488654,"The Culture Ministry decided on 9 March to suspend all cultural and artistic events, which were planned to be attended by a large number of audience until further notice amid coronavirus concerns. The Cabinet has halted all activities and events with large gatherings over coronavirus fears.",,,,,,,,,,,x,,,,,,,,https://www.egypttoday.com/Article/1/82482/Culture-Ministry-suspends-all-events-amid-coronavirus-concerns,
Egypt,3/17/2020,Media,1006539323,"Egypt has taken tougher measures to curb the spread of the novel coronavirus after the number of confirmed cases has risen to 166 with four deaths in the country. Egyptian Prime Minister  said on Monday his government will suspend all passenger flights to and from Egyptian airports. He added that that the government will also reduce the presence of government employees in order to control the spread of the virus. He said that there is complete coordination with all state agencies to secure food stuff and goods, noting that Egypt has enough goods that are sufficient for several months to come.
The prime minister also stressed that coordination was made between the Minister of Interior and Minister of Supply to tackle, with utmost severity and firmness, the practices that individuals might take to hide some goods or increase the prices of certain items. He urged Egyptians to show responsibility and not to undervalue the danger of the virus, pointing out the measures against the virus will cost the Egyptian economy heavy losses.
Meanwhile, several governorates, including Egypt's two most populous governorates Cairo and Giza, banned on Monday smoking water pipes in coffee shops and public places in a move to control the spread of the coronavirus. The governorates also decided to ban weekly local markets to reduce gatherings in order to prevent the spread of the coronavirus.
",,,,,,,,,,,,,,,,,,,,
Egypt,3/18/2020,Media,1006548363,The Egyptian Health Ministry’s Central Department of Laboratories will open 13 official laboratories across Egypt’s governorates for PCR lab tests.,,,,,,,,,,,,,,,,,,,,
Egypt,3/18/2020,Media,1006548543,"The Egyptian Ministry of Defence deployed on Tuesday troops to spray disinfectant in Cairo’s schools and universities as a precautionary measure against Coronavirus as per the directions of the President. The general commander of the Egyptian Army and minister of defence, General Mohammed Zaki, ordered the army’s chemical war department to follow all the precautionary measures against Coronavirus by executing a plan that includes disinfecting Universities, schools, vital institutions, and crowded streets. The chemical war department dispatched mobile sterilization vehicles and soldiers donning protective gear to eliminate chances of infection among the students and teaching staff of Cairo’s schools and universities.",,,,,,,,,,,,,,,,,,,,
Egypt,3/19/2020,Media,1006559420,"The Egyptian government is taking gradual steps in dealing with the coronavirus spread, starting from banning the study at schools and universities and suspending the international flights to the end of March. Recently, All restaurants, cafes, cafeterias, casinos, night clubs, bars, shopping centers (malls), and other local shops will shut down from 7:00 pm (Cairo time) to 6:00 pm across the nation as of Thursday until 31 March.",,,,,,x,,,,,x,,,,,,,,https://www.egypttoday.com/Article/1/82798/Egypt-studies-to-provide-disinfectants-face-masks-on-rations,
Egypt,3/20/2020,Media,1006565844,"Egypt's Cabinet Media Center denied on Friday various reports on social media about a shortage in vital medicines and infant formula in pharmacies and markets across the country, as the country works to contain the coronavirus (COVID-19) outbreak. The Ministry stressed that its strategic stock of medicines covered no less than three months, and that all the outlets selling medicines were subject to tight regulations. The Ministry stressed that its pharmaceutical inspection department monitors shortages in pharmaceutical products on the local market, adding thatrelevant authorities would work to control distribution and take legal action against violators if a shortage in any medicine was detected.
Meanwhile, Egypt'sSupply Minister said  that the country has a stock of basic commodities that will last four months and supplies of poultry and beef will last one year, amid rising fears over the coronavirus pandemic and reports of panic-buying in the country after rumors surfaced that the government was imposing a curfew. He is asking citizens to use the hotline 19588 to report violations related to shop owners hiking up prices of essential goods and medical supplies and/or reports of hoarding or hiding basic necessities.
Egypt has moved to close food carts, restaurants, bars, cafes, casinos, and nightclubs from 7 pm to 6 am each evening through March 31 in an effort to slow down the spread of the outbreak. Delivery services, grocery stores, pharmacies, and other establishments selling essential foodstuffs and medicines will stay open.",,,,,,,,,,,,,,,,x,x,,,
Egypt,3/22/2020,Media,1006580717,"Egypt on Saturday 21 March ordered its mosques and churches to shut their doors to worshippers in an effort to curb the spread of the coronavirus, after calls for the government to follow other neighbouring Muslim countries.",,,,,,x,,,,,x,,,,,,,,https://www.middleeastmonitor.com/20200321-egypt-shuts-mosques-and-churches-over-coronavirus-fears/,
Egypt,3/26/2020,Media,1006611539,"Egypt hopes to turn public schools into hospitals and isolation areas for coronavirus patients, in the event of an increase in the number of infection cases, the Egyptian Information Minister announced.",,,,,,,,,,,,,,,,,,,,
Egypt,3/27/2020,Media,1006620861,Estimation of the COVID-19 burden in Egypt through exported case detection,,,,,,,,,,,,,,,,,,,,
Egypt,4/6/2020,Media,,"Since 31 March, Egyptians returning to their country are obliged to sign a written acknowledgement for a mandatory quarantine in efforts to curb the spread of the coronavirus (COVID-19). The policy applies to citizen passengers of government-chartered flights, and the quarantine will take place at hotels at the passenger's own expense, however, Medical services will be provided free of charge.
Grounding of international flights, first established on 19 March, have been extended on 1 April, for two weeks.  
Egyptian authorities closed several hospitals on 29 March, to disinfect facilities after staff became infected with COVID-19. The affected hospitals include al-Salam hospital, the Alexandria University Hospital (north), and al-Shorouk Hospital in Cairo.
Several villages across a variety of governorates have been placed under quarantine as of 28 March, in Upper Egypt due to the amount of local transmissions.
The Central Bank of Egypt encouraged the use of digital bank transfers and electronic payments to reduce contact and exposure. 
A nighttime curfew entered into effect on 25 March for two weeks, from 19:00 to 06:00 (local time) each night. Public transportation will be halted, and most public services and government offices will be closed to the public during the curfew. Schools and universities will be closed from 14 March until 12 April. Shops and malls, with the exception of groceries, bakeries, and pharmacies, will be closed on Fridays and Saturdays. ",x,,x,,,x,,,x,,x,,,,,,,,https://www.garda.com/crisis24/news-alerts/328116/egypt-citizens-to-be-quarantined-upon-arrival-march-31-update-13,
Egypt,4/6/2020,Media,,"The Egyptian President on 5 April announced that it would postpone the launch of megaprojects, including the Grand Egyptian Museum and moving civil servants to a planned new capital city to 2021 from 2020 due to the coronavirus outbreak,",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/04/recession-coronavirus-crisis-live-updates-200403233012626.html,
Egypt,4/7/2020,Media,,"On 7 April, the Egyptian government announced that all public religious gatherings will be banned during the Muslim fasting month of Ramadan. Ramadan is set to begin around 23 April. The government will ban all gatherings, public iftars, fast-breaking meals, and collective social activities. Egypt will keep its mosques closed.",,,,,,x,,x,,,x,,,,,,,,https://www.garda.com/crisis24/news-alerts/330081/egypt-government-to-ban-ramadan-gatherings-due-to-covid-19-april-7-update-14,
Egypt,4/17/2020,Media,1006783150,"Egypt starts treating 50 COVID-19 patients with Japanese antiviral drug Avigan. Minister of Higher Education and Scientific Research Khaled Abdel Ghaffar said the ministry has managed to communicate with the Japanese manufacturer of the antiviral drug Avigan to treat patients with coronavirus (COVID-19).
",,,,,,,,,,,,,,,,,,x,,
Egypt,4/21/2020,Media,1006812999,"The Egyptian scientific committee that was formed by the Ministry of Health and Population and the Ministry of Higher Education will meet in the coming few days to consider convalescent plasma therapy as a treatment for the new coronavirus (COVID-19) patients, said a source at the Ministry of Health told Youm7 on 20 April. The ministry already took plasma samples from recovered patients, the source added, noting that Egypt is using various protocols of treatment for CAOVID-19 cases.",,,,,,,,,,,,,,,,,,x,https://www.egypttoday.com/Article/1/84931/Egypt-considers-convalescent-plasma-therapy-for-COVID-19-patients,
Egypt,4/22/2020,Media,,"Egypt extended a curfew until 23 April, closed places of worship, schools and tourist sites and banned public religious gatherings during Ramadan, starting late April. ",,,,,,,,,,,x,x,x,x,,,,,https://cyprus-mail.com/2020/04/21/countries-pondering-an-easing-of-coronavirus-curbs/,
Egypt,4/23/2020,Media,,"On 23 April, the Prime Minister announced that Egypt's nighttime curfew will be extended through the month of Ramadan due to COVID-19 concerns. Additionally, curfew hours will be adjusted during this period and will run from 21:00 to 06:00 (local time). Madbouly added that the government expects to begin relaxing COVID-19-related restrictions after Ramadan.
",,,,,,,,,,,,,,x,,,,,https://www.garda.com/crisis24/news-alerts/335566/egypt-government-extends-nighttime-curfew-through-ramadan-april-23-update-16,
Egypt,4/28/2020,Media,,"On 28 April, the Egyptain President  declared a three-month state of emergency extension due to the coronavirus disease (COVID-19) pandemic. The declaration comes a day after Egyptian health ministry reported the country's highest single-day new cases and deaths.",,,,,,x,,,,,,,,x,,,,,https://www.garda.com/crisis24/news-alerts/336906/egypt-authorities-extend-state-of-emergency-from-april-28-amid-covid-19-pandemic-update-17,
Egypt,4/29/2020,Media,1006874347,"Bel Egypt, the parent company of cheese brand La Vache Qui Rit, announced EGP 4 million worth of donation for families that got affected by COVID-19 outbreak, Al Mal reported. This allotment will be donated to support day laborers through the Egyptian Food Bank and Resala. La Vache Qui Rit has also announced its two-month support to the impacted families, in coordination with the Food Bank. It has been donating part of its sales to help the impacted families. The French-based Bel Egypt has also teamed up with Al Shifa Bank to afford the maintenance costs of ventilators at quarantine hospitals.",,,,,,,,,,,,,,,,,,,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006874347,
Egypt,4/30/2020,Media,1006882178,"Egypt’s health ministry announced on 30 April, it has started trials on plasma collected from donors who recovered from the coronavirus to test whether plasma can be an effective treatment for patients who are severely ill with the disease.",,,,,,,,,,,,,,,,,,x,http://english.ahram.org.eg/NewsContent/1/64/368367/Egypt/Politics-/Egypt-starts-plasma-therapy-trials-to-treat-corona.aspx,
Egypt,4/30/2020,Media,1006882005,"An Egypt-based military organization has manufactured a disinfection cabin inside its factories and made it ready for use, as the Egyptian state is planning to take steps to open up economy and prepare for coexistence with the novel coronavirus (COVID-19). The disinfection cabin, made by the Arab Organization for Industrialization, has a thermometer device in the first stage and disinfectant sprayers in the second phase.",,,,,,,,,,,,,,,,,,,https://www.egypttoday.com/Article/1/85250/Egypt-based-military-organization-starts-manufacturing-disinfection-cabins,
Egypt,4/30/2020,Media,1006882005,"On 29 April 2020, Egypt’s National Endowment (Awqaf) Investments Group started manufacturing the first sterilization booth to be used in the sterilization of mosques and bodies under the guidance of Minister of Awqaf. The Ministry of Endowments announced the launch of the first line for the production of mosque sterilization booths, with an estimated capacity of 100 units per month. Minister of Awqaf also instructed the National Endowment Investments Group to manufacture the sterilization booths in a timely manner to be ready for use upon opening the mosques.The National Endowment Investments Group had launched a production line for the manufacture of a high-quality protective face mask with a production capacity of 1,500 masks per day, which started to be available for the public at the sales outlets.",,,,,,,,,,,,,,,,,,,https://www.egypttoday.com/Article/1/85250/Egypt-based-military-organization-starts-manufacturing-disinfection-cabins,
Egypt,5/4/2020,Media,,"Egyptian authorities announced on Sunday, May 3, that hotels may progressively begin operations amid the ongoing coronavirus disease (COVID-19) pandemic. So long as hotels operate at 25 percent capacity or less through the month of May, they may operate to domestic tourists. Hotels are required to have in-house medical staff and conduct temperature screenings of guests, as well as install disinfection equipment. Beginning Monday, June 1, hotels may operate at a maximum 50 percent capacity. Other restrictions on events and gatherings apply. The move comes as the Egyptian tourism sector, accounting for at most 15 percent of the country's GDP, suffers from the COVID-19 shutdown. International passenger flights remain suspended.",,,,,,,,,,,,,,,x,,,,https://www.garda.com/crisis24/news-alerts/338731/egypt-hotels-to-progressively-begin-operations-may-3-update-18,
Egypt,5/5/2020,Media,1006910943, Egypt would extend the night-time curfew for another 15 days until the end of the Ramadan. The hours of the curfew will be kept unchanged as it starts from 9:00 pm to 6:00 am. ,,,,,,,,,,,,,,x,,,,,https://www.egypttoday.com/Article/1/85430/Egypt-may-extend-night-time-curfew-for-more15-days-official,
Egypt,5/7/2020,Media,1006924570,"The National Council for Women announced the issuance of the second edition of the women policy tracker that monitors the policies and measures considerate to the needs of women which were taken by the Egyptian government as part of the efforts to contain the spread of the current COVID-19. The second edition of the report monitored 32 policies/measures/procedures taken by the government to contain and control the spread of the current COVID-19 throughout the period from April 7 to May 6 that are responsive to Egyptian women needs; adding up to 52 policies/measures/procedures taken by the government since the COVID-19 hit Egypt until May 6, 2020.",,,,,,,,,,,,,,,,,,,https://www.egypttoday.com/Article/1/86514/National-Women-Council-issues-2nd-edition-of-women-policy-tracker,
Egypt,5/12/2020,Media,,"The International Monetary Fund or IMF's executive board have approved Egypt's request for $2.77bn in emergency financing to help the Egyptian government meet urgent budget needs related to the new coronavirus pandemic, the Fund said.",,,,,,,,,,,,,,,,,,,https://www.aljazeera.com/news/2020/05/uk-opts-cautious-easing-coronavirus-lockdown-live-updates-200510231409890.html,
Egypt,5/12/2020,Media,,"Egyptian authorities have announced, that the use of face masks will be compulsory in banks nationwide beginning 17 May. ",,,,,,,,,,,,,,,,,x,,https://www.garda.com/crisis24/news-alerts/341121/egypt-face-masks-mandatory-in-banks-may-17-update-20,
Egypt,5/14/2020,Media,,"Egyptian authorities have announced that mosques will remain closed as the end of Ramadan approaches, despite the tradition of in-mosque Itikaf prayers during the last 10 days of the holy month. ",,,,,,,,,,,,,x,,,,,,https://www.garda.com/crisis24/news-alerts/341996/egypt-mosques-to-remain-closed-as-ramadan-ends-may-13-update-21,
Egypt,5/17/2020,Media,1007004469,"Egypt on 16 May received a new batch of medical aid from China to help its fight against the COVID-19 pandemic. The third batch of medical supplies from the Chinese government of over 35 tons, arrived at Cairo international airport as the North African country's tally of COVID-19 cases hit 11,719 with 491 new cases.",,,,,,,,,,,,,,,,,,x,,
Egypt,5/20/2020,Media,,"On 19 May, the Egyptian Prime Minister released a statement announcing that the suspension of all international passenger flights to curb the spread of the coronavirus disease (COVID-19) will be extended until further notice. Flights were originally suspended on 19 March.
Authorities have announced that COVID-19 restrictions will be tightened between 24 - 29 May, to coincide with Eid al-Fitr. The current curfew will be expanded to begin at 17:00 until 06:00 (local time). All public transport will also be suspended during this period. Shops, restaurants, and public spaces such as parks and beaches will also be closed. Additionally, Madbouly stated that restrictions on movement are expected to remain in place until at least 13 June. The curfew will continue after the conclusion of Eid; however, it will revert to between 20:00 and 06:00. From 30 May, those using public or private transport, or entering public spaces, will be required to wear face masks. As of 30 May, malls and shopping centers will also reopen. From mid-June, the gradual reopening of sports clubs and restaurants may take place, and the reopening of places of worship will be considered by authorities.",,,,,,,,x,,,,,,,,,x,,https://www.garda.com/crisis24/news-alerts/343451/egypt-authorities-indefinitely-extend-suspension-of-international-flights-may-19-update-23,
Egypt,5/20/2020,Media,1007031161,"Medical experts in Egypt warn the strained healthcare system of the Arab world's most populous nation is nearing a ""critical threshold"". The North African country of more than 100 million people has declared more than 13,000 cases and over 600 deaths from COVID-19, and daily new infections are still on the rise. The country's 17 isolation hospitals reserved for novel coronavirus patients reached their maximum capacity at the start of May 2020.",,,,,,,,,,,,,,,,,,,https://www.urdupoint.com/en/health/egypt-hospitals-near-critical-threshold-in-925740.html,
